actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
servicios asistenciales,Cruz Roja - Asamblea Comarcal Tacoronte,AU,"Autopista, autovía",TF 5 Norte,4,38350,38043,Tacoronte,Km 19 Via de Servicio,www.cruzroja.es,tacoronte@cruzroja.es,922561838.0,922563211.0,-16.413631,28.47524099,2016-05-09T12:45:15.374000,2017-10-23T10:39:57.743000
servicios asistenciales,Cruz Roja - Asamblea Local Buenavista,CL,Calle,Claveles,1,38480,38010,Buenavista del Norte,,www.cruzroja.es,buenavista@cruzroja.es,922127236.0,922841456.0,-16.84991993,28.37156918,2016-05-09T12:45:15.374000,2015-08-04T13:00:27.513000
servicios asistenciales,Cruz Roja - Asamblea Local Candelaria,AV,Avenida,La Constitucion,0,38509,38011,Candelaria,El Pozo,www.cruzroja.es,candelaria@cruzroja.es,922506353.0,922506353.0,-16.36907093,28.35756332,2016-05-09T12:45:15,2016-11-09T09:37:12.779000
servicios asistenciales,Cruz Roja - Asamblea Local Chio Guia Isora,CR,Carretera,General TF 82 Guia Isora Chio,15,38688,38019,Guía de Isora,Chiguergue,www.cruzroja.es,isora@cruzroja.es,922850780.0,922850780.0,-16.790009,28.22801899,2016-05-09T12:45:15.374000,2018-03-20T12:52:39.079000
servicios asistenciales,Cruz Roja - Asamblea Local La Orotava,CL,Calle,Risco Caido,0,38311,38026,La Orotava,Cruce Au TF 1,,,922326716.0,,-16.51472505,28.40303341,2016-05-09T12:45:15.374000,2017-03-20T09:29:52.822000
servicios asistenciales,Cruz Roja - Asamblea Local La Perdoma,CR,Carretera,El Rosario,32,38315,38026,La Orotava,La Perdoma,www.cruzroja.es,,,,-16.55267,28.37769399,2016-05-09T12:45:15.374000,2017-07-12T12:13:05.508000
servicios asistenciales,Cruz Roja - Asamblea Local Las Americas,AV,Avenida,Rafael Puig Lluvina,1,38660,38001,Adeje,Py Americas,www.cruzroja.es,arona@cruzroja.es,922733686.0,922733497.0,-16.73238399,28.06743699,2016-05-09T12:45:15.374000,2015-08-04T12:42:38.745000
servicios asistenciales,Cruz Roja - Asamblea Local Las Cañadas,LG,"Lugar, zona",Portillo de la Villa,8,38300,38026,La Orotava,El Portillo Las Cañadas,www.cruzroja.es,,,,-16.565674,28.29778899,2016-05-09T12:45:15.374000,2015-08-05T07:42:36.404000
servicios asistenciales,Cruz Roja - Asamblea Local Puerto de la Cruz,CL,Calle,Agustin de Bethencourt,5,38400,38028,Puerto de la Cruz,,www.cruzroja.es,puerto2@cruzroja.es,922383812.0,922383812.0,-16.549348,28.41718499,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
servicios asistenciales,Cruz Roja - Asamblea Local Santa Ursula,CL,Calle,Farrobillo,27,38398,38039,Santa Úrsula,El Farrobillo,www.cruzroja.es,staursula@cruzroja.es,922304762.0,922304762.0,-16.482202,28.42349299,2016-05-09T12:45:15.374000,2015-10-26T08:54:47.810000
servicios asistenciales,Cruz Roja - Asamblea Provincial Santa Cruz de Tenerife,CL,Calle,San Lucas,60,38002,38038,Santa Cruz de Tenerife,,www.cruzroja.es,tenerife@cruzroja.es,922282944.0,922246744.0,-16.25235733,28.46884924,2016-05-09T12:45:15.374000,2018-03-02T07:58:05.735000
servicios asistenciales,Cruz Roja Española,CL,Calle,Suarez Guerra,49,38002,38038,Santa Cruz de Tenerife,,www.cruzroja.es,tenerife@cruzroja.es,922282944.0,,-16.25202364,28.46860499,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
centro reconocimiento conductores,Curbelo Salud,AV,Avenida,Santa Cruz,44,38500,38020,Güimar,,,,922511798.0,,-16.40831839,28.31811725,2016-05-09T12:45:15.374000,2016-06-27T14:19:49.361000
clinica dental,De La Boca Laboratorio Dental,CR,Carretera,Provincial TF 217,20,38390,38039,Santa Úrsula,Pl 1,,delaboca@infomed.es,922302769.0,,-16.49303064,28.42532447,2016-05-09T12:45:15,2018-04-13T12:28:51.086000
clinica dental,Dental Anaga,CL,Calle,Marques de Celada,104,38202,38023,La Laguna,San Benito Rotonda,,,,,-16.32738358,28.49008251,2016-05-09T12:45:15.374000,2015-11-18T12:18:32.002000
clinica dental,Dental Jardinot,AV,Avenida,Los Menceyes,36,38205,38023,La Laguna,La Cuesta,,,0.0,0.0,-16.311149,28.4777756,2016-05-09T12:45:15.374000,2016-08-02T09:39:32.171000
clinica dental,Dental Mep,PZ,"Plaza, plazoleta",Galicia,1,38612,38017,Granadilla de Abona,El Medano Lc 4,,,922179559.0,,-16.5365911,28.0466635,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
clinica dental,Dental Numancia,CL,Calle,Callao de Lima,13,38003,38038,Santa Cruz de Tenerife,,www.dentalnumancia.es,info@dentalnumancia.es,922273597.0,,-16.25438352,28.46912229,2022-04-22T12:09:52.592000,2023-04-25T13:14:02.815000
clinica dental,Dental Studio,Cl,Calle,Toscal,29,38417,38031,Los Realejos,El Toscal,,ds_dentalstudio@outlook.es,922362103.0,,-16.57447515,28.40031466,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
clinica dental,Dental Ven,AV,Avenida,Principe Felipe,15,38631,38006,Arona,Las Galletas,,,922730623.0,0.0,-16.65527428,28.00868103,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
clinica dental,Dentimar laboratorio dentall,Cl,Calle,Toscal,85,38417,38031,Los Realejos,Edif Flor Loc1,www.dentimar.com,Lab.dentimar@gmail.com,822091377.0,,-16.57131596,28.40121257,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
clinica dental,Dentista,CR,Carretera,General TF 28 Sur,147,38626,38006,Arona,Valle San Lorenzo,,,922766277.0,0.0,-16.66131418,28.08925345,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
clinica dental,Dentista,AV,Avenida,Principes de España,7,38010,38038,Santa Cruz de Tenerife,Ofra CC Yumbo local 29,,,922653305.0,,-16.28368959,28.45541212,2016-05-09T12:45:15.374000,2018-01-15T10:19:59.087000
clinica dental,Dentiten,Av,Avenida,Villanueva,4,38440,38018,La Guancha,La Guancha,dentiten.es,info@dentiten.es,922899424.0,,-16.65340461,28.37422266,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
fisioterapia rehabilitacion,Deporte y Salud Parque,CL,Calle,Callao de Lima,41,38002,38038,Santa Cruz de Tenerife,,www.hospitalesparque.es,,922274400.0,,-16.25351208,28.46984159,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
servicios profesionales medicos,Dermatologa Esther Teis,CL,Calle,El Perdon,25,38006,38038,Santa Cruz de Tenerife,,,,922299199.0,,-16.26119457,28.46968715,2016-05-09T12:45:15.374000,2016-06-23T13:46:49.153000
servicios asistenciales,Diexen Servicios Integrales,PS,Paseo,La Libertad,29,38689,38019,Guía de Isora,Chio,,,922851135.0,,-16.79488473,28.23875608,2016-05-09T12:45:15.374000,2015-11-16T14:28:45.566000
farmacia cooperativa,Disfayeron,CL,Calle,La Campana,0,38109,38032,El Rosario,PI La Campana San Isidro,www.disfayerom.es,info@disfayeron.es,922626546.0,,-16.31798015,28.41783182,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
servicios profesionales medicos,Doctor Alventosa Martin,CL,Calle,Ramon y Cajal,12,38004,38038,Santa Cruz de Tenerife,Pl 4 Lc 39,,endoalventosa@gmail.com,669990404.0,922286009.0,-16.25843372,28.46632753,2016-08-02T11:40:05.485000,2016-08-03T13:59:26.223000
servicios profesionales medicos,Doctor Concepcion Perez,PZ,"Plaza, plazoleta",Weyler,4,38003,38038,Santa Cruz de Tenerife,,,,,,-16.25576083,28.46728951,2016-07-28T12:27:43.809000,2016-07-28T12:27:43.809000
servicios profesionales medicos,Doctor Espinosa Barroso,CL,Calle,Juan Alvarez Delgado,1,38007,38038,Santa Cruz de Tenerife,Pl 2 Lc 3,,,922231094.0,,-16.27038506,28.46609009,2016-08-02T12:05:42,2016-08-02T12:06:03.325000
servicios profesionales medicos,Doctor Garnier Rodriguez,CL,Calle,El Perdon,4,38006,38038,Santa Cruz de Tenerife,Pl 1B,,,922287659.0,922246474.0,-16.26059736,28.46951902,2016-08-02T12:07:30.448000,2016-08-02T12:07:30.448000
servicios profesionales medicos,Doctor Soriano Benitez de Lugo,PZ,"Plaza, plazoleta",Weyler,8,38003,38038,Santa Cruz de Tenerife,,,,922280610.0,,-16.25557948,28.46810507,2016-07-28T12:24:54.422000,2022-04-22T13:23:10.741000
servicios profesionales medicos,Doctor Villar e Ibarra,Av,Avenida,Antonio Dominguez Alfonso,5,38660,38006,Arona,El Camison. Lc 32,www.doctorvillareibarra.com,villareibarra@gmail.com,922777870.0,,-16.72569358,28.05649391,2023-10-17T10:03:31.561000,2023-10-17T10:03:31.561000
servicios profesionales medicos,Doctor Villar e Ibarra,Cl,Calle,San Blas,118,38639,38035,San Miguel,Lc 22,www.doctorvillareibarra.com,villareibarra@gmail.com,922875859.0,,-16.60099178,28.02884945,2023-10-17T10:08:39.225000,2023-10-17T10:08:39.225000
servicios asistenciales,El Jardin de Mi Abuelo,CM,Camino,Finca El Cura,3,38291,38023,La Laguna,Los Baldios San Francisco de Paula,,eljardindemiabuelo@hotmail.com,922250050.0,922263353.0,-16.32568806,28.46823729,2016-05-09T12:45:15.374000,2015-11-13T12:30:57.710000
servicios profesionales medicos,El Medico A Tu Lado,CL,Calle,El Casino,44,38280,38046,Tegueste,,,,,,-16.34005261,28.52293576,2016-05-09T12:45:15.374000,2016-05-24T08:57:57.172000
servicios profesionales medicos,El Medico A Tu Lado,CR,Carretera,General TF 13 Punta Hidalgo,223,38280,38046,Tegueste,,,,,,-16.34261245,28.52239352,2016-05-09T12:45:15.374000,2016-05-24T09:01:45.993000
fisioterapia rehabilitacion,Espiral,AV,Avenida,Jose Miguel Galvan Bello,19,38612,38017,Granadilla de Abona,El Medano,,masajesmedano@gmail.com,603158747.0,,-16.5367761,28.0448715,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
clinica dental,Estomatologo Emilia Armas Coello,CL,Calle,Pedro Gonzalez Gomez,2,38600,38017,Granadilla de Abona,,,,922771805.0,,-16.57759183,28.1208775,2016-05-09T12:45:15.374000,2016-07-29T07:28:50.768000
clinica dental,Euro Dental,AV,Avenida,Bruselas,18,38679,38001,Adeje,San Eugenio CC Terrazas del Duque,www.eurodentaltenerife.com,,922715367.0,,-16.7376702,28.09457417,2016-05-09T12:45:15,2017-09-29T14:17:14.256000
centro reconocimiento conductores,Eurocentro Medico San Cristobal,CL,Calle,Eric Lionel Fox,3,38005,38038,Santa Cruz de Tenerife,,,,922212011.0,,-16.2630895,28.45993996,2016-05-09T12:45:15.374000,2016-05-05T13:35:31.208000
servicios profesionales medicos,Excellent Medical,AV,Avenida,Jose Miguel Galvan Bello,2,38639,38035,San Miguel,Golf del Sur Ed Ocean Park,,,,,-16.61150349,28.0323379,2016-05-09T12:45:15,2017-02-06T10:09:44
farmacia,Farmacia Acevedo Gonzalez,CL,Calle,Calvario,3,38270,38023,La Laguna,Valle de Guerra,,,922540212.0,922545212.0,-16.389627,28.51823199,2016-05-09T12:45:15.374000,2015-08-05T08:31:39.788000
farmacia,Farmacia Acevedo Martin,PZ,"Plaza, plazoleta",Juan Gonzalez de la Torre,2,38450,38015,Garachico,,,fcia.luzacevedo@gmail.com,922830358.0,922830028.0,-16.76569144,28.37246874,2016-05-09T12:45:15.374000,2015-08-04T13:05:11.790000
farmacia,Farmacia Acosta Acevedo,CL,Calle,San Agustin,92,38430,38022,Icod de los Vinos,Farm El Calvario,www.farmaciaelcalvario.com,,922121364.0,922121364.0,-16.714869,28.36921099,2016-05-09T12:45:15.374000,2016-08-03T11:04:04.238000
farmacia,Farmacia Acosta Ortega,CL,Calle,Arzobispo Elias Yanes,1,38206,38023,La Laguna,,,,922258805.0,,-16.329744,28.49023999,2016-05-09T12:45:15.374000,2015-08-03T12:27:40.037000
farmacia,Farmacia Afonso Acosta,CL,Calle,Diana,1,38630,38006,Arona,Costa del Silencio Ur Chaparral Lc 98b,,,922785131.0,0.0,-16.647324,28.01139599,2016-05-09T12:45:15.374000,2015-08-04T12:39:04.498000
farmacia,Farmacia Afonso Carrillo,CL,Calle,San Telmo,4,38400,38028,Puerto de la Cruz,,www.farmaciasantiagoafonso.es,,922383925.0,,-16.54751,28.41712399,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
farmacia,Farmacia Afonso Catalan,AV,Avenida,Juan Carlos I,16,38650,38006,Arona,Los Cristianos Ed Simon Bq 4 Lc 7,www.farmaciascanarias.com,farmaciacatalan@gmail.com,922795025.0,922797198.0,-16.712309,28.05616999,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
farmacia,Farmacia Alfonso Arvelo,AV,Avenida,La Constitucion,18,38640,38006,Arona,,,,922725505.0,922725624.0,-16.68243199,28.09788298,2016-05-09T12:45:15.374000,2016-09-02T10:37:45.431000
farmacia,Farmacia Alfonso Garcia,CL,Calle,Alcalde Mandillo Tejera,27,38007,38038,Santa Cruz de Tenerife,Los Gladiolos,,,922218328.0,,-16.272554,28.46132999,2016-05-09T12:45:15.374000,2015-08-04T10:37:38.763000
farmacia,Farmacia Alfonso Leon,AV,Avenida,Coronel Gorrin,34,38684,38040,Santiago del Teide,Tamaimo,,,922863450.0,,-16.818928,28.26917299,2016-05-09T12:45:15,2017-09-27T15:06:27.018000
farmacia,Farmacia Alfonso Leon,CL,Calle,Garachico Prolongacion,5,38320,38023,La Laguna,La Cuesta Salud Alto Ed Sabrina,,,922211110.0,922211110.0,-16.2798041,28.47165545,2016-05-09T12:45:15.374000,2015-08-27T09:57:10.335000
farmacia,Farmacia Almeida Rodriguez,PS,Paseo,Las Americas,48,38430,38022,Icod de los Vinos,Py San Marcos Ed Tili,,,922812651.0,,-16.723049,28.37795599,2016-05-09T12:45:15,2017-01-30T14:59:09.640000
farmacia,Farmacia Alonso Duranza,CR,Carretera,General TF 13 Punta Hidalgo,94,38240,38023,La Laguna,Punta del Hidalgo,,,922156383.0,922157811.0,-16.328403,28.56725699,2016-05-09T12:45:15.374000,2015-08-04T13:53:27.018000
farmacia,Farmacia Alvarez Hernandez,AV,Avenida,Lucas Vega,98,38202,38023,La Laguna,Farm San Benito,,,922252719.0,922259220.0,-16.326708,28.49031999,2016-05-09T12:45:15.374000,2015-08-04T13:58:49.036000
farmacia,Farmacia Alvarez Martin,CR,Carretera,General TF 320 Icod Santa Cruz,0,38312,38026,La Orotava,Las Arenas,,,922375097.0,922375049.0,-16.554825,28.39532499,2016-05-09T12:45:15,2016-11-17T07:53:18.925000
farmacia,Farmacia Angulo Hernandez,CL,Calle,Martin de Andujar,5,38450,38015,Garachico,,,olgatenerife@hotmail.com,922830354.0,,-16.764435,28.37252399,2016-05-09T12:45:15.374000,2015-11-19T12:53:11.215000
farmacia,Farmacia Armas Alonso,CL,Calle,Bencomo,6,38400,38028,Puerto de la Cruz,Punta Brava,,,922380006.0,,-16.564363,28.41038899,2016-05-09T12:45:15.374000,2016-08-03T10:51:42.908000
farmacia,Farmacia Armas Hernandez,AV,Avenida,Republica Argentina,131,38293,38023,La Laguna,Las Canteras,,,922268679.0,,-16.306736,28.51144999,2016-05-09T12:45:15.374000,2016-08-03T10:51:42.908000
farmacia,Farmacia Avenida,PS,Paseo,Aceitilla,3,38111,38038,Santa Cruz de Tenerife,Añaza Ed Avenida,www.farmaciaanaza.com,farmacia.correa@gmail.com,822174833.0,922688221.0,-16.30305704,28.42429674,2016-05-09T12:45:15,2018-02-28T14:46:59.043000
farmacia,Farmacia Avenida de Canarias,Av,Avenida,Canarias,37,38410,38031,Los Realejos,,,farmacia.avc@gmail.com,822144884.0,,-16.5847401,28.3869179,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
farmacia,Farmacia Barrera,CL,Calle,Periodista Ernesto Salcedo,3,38509,38011,Candelaria,,,,922501827.0,922501457.0,-16.37023413,28.35496289,2016-05-09T12:45:15.374000,2016-08-03T11:05:18.252000
farmacia,Farmacia Barrionuevo Moral,CL,Calle,Tacoronte,4,38008,38038,Santa Cruz de Tenerife,Salud Alto,,,922220762.0,,-16.277071,28.47228399,2016-05-09T12:45:15.374000,2015-08-04T10:34:15.531000
farmacia,Farmacia Bello Hernandez,CR,Carretera,General TF 28 Sur,83,38626,38006,Arona,Valle San Lorenzo,www.farmacialucianobello.com,farmaciabello@telefonica.net,922765200.0,922722248.0,-16.65653599,28.09085499,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
farmacia,Farmacia Bello Toledo,CL,Calle,Rector Benito Rodriguez Rios,4,38400,38028,Puerto de la Cruz,Ur Tope,,,922370655.0,922371927.0,-16.541945,28.41128899,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
farmacia,Farmacia Bencomo Ascanio,AV,Avenida,Los Menceyes,375,38320,38023,La Laguna,La Cuesta,www.farmaciabencomo.com,,922645054.0,922648054.0,-16.28693,28.46828699,2016-05-09T12:45:15.374000,2016-08-02T13:37:07.112000
farmacia,Farmacia Bencomo Duque,CR,Carretera,General TF 256 El Tablero,48,38107,38038,Santa Cruz de Tenerife,El Tablero,,,922614101.0,,-16.333183,28.42348699,2016-05-09T12:45:15,2016-08-02T09:03:24.103000
farmacia,Farmacia Bencomo Perez,PZ,"Plaza, plazoleta",Junta Suprema,4,38201,38023,La Laguna,,,,922257755.0,,-16.319084,28.49083099,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
farmacia,Farmacia Bercedo Duque,CL,Calle,Conde Pallasar,5,38010,38038,Santa Cruz de Tenerife,Ofra,,,922646308.0,922645940.0,-16.286411,28.45674099,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
farmacia,Farmacia Blesa del Hoyo,AV,Avenida,Bulevar Chajofe,6,38650,38006,Arona,Los Cristianos,www.farmaciascanarias.com,,922752164.0,0.0,-16.7143,28.05403898,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
farmacia,Farmacia Bonachera Reveron,AV,Avenida,Los Abrigos,17,38618,38017,Granadilla de Abona,Los Abrigos,,,922170196.0,,-16.592531,28.02992999,2016-05-09T12:45:15.374000,2015-08-04T12:00:30.527000
farmacia,Farmacia Bonnet Perez,AV,Avenida,Ernesto Sarti,12,38660,38001,Adeje,Torviscas CC Rio Center,,,922719048.0,,-16.732031,28.08491299,2016-05-09T12:45:15.374000,2016-02-26T11:46:34.192000
farmacia,Farmacia Botiquin Vidarte Chico,CL,Calle,Chicoro,149,38540,38011,Candelaria,Araya,,,,,-16.39359438,28.3623456,2016-05-09T12:45:15.374000,2015-08-04T10:52:21.377000
farmacia,Farmacia Buenavista,Av,Avenida,Daute,8,38480,38010,Buenavista del Norte,,,,922127132.0,,-16.85081195,28.3741486,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
farmacia,Farmacia Bueno Felipe,AV,Avenida,Los Majuelos,74,38107,38038,Santa Cruz de Tenerife,La Gallega,,luisbueno@redfarma.org,922629609.0,922629609.0,-16.32080605,28.43216351,2016-05-09T12:45:15.374000,2016-08-02T13:37:07.112000
farmacia,Farmacia Cabrera Cremades,CR,Carretera,General TF 192 El Rosario,101,38010,38038,Santa Cruz de Tenerife,,,info@farmaciacabrera.com,922643453.0,922643453.0,-16.2812235,28.4518895,2016-05-09T12:45:15.374000,2017-03-15T08:39:45.321000
farmacia,Farmacia Cabrera Hilaszek,CL,Calle,El Pozo,9,38400,38028,Puerto de la Cruz,Ed Principado,,,922380413.0,,-16.555744,28.41365599,2016-05-09T12:45:15.374000,2018-11-26T14:21:10.935000
farmacia,Farmacia Carrasco Juan,CL,Calle,Palo Blanco,17,38415,38031,Los Realejos,Palo Blanco,,,922343006.0,,-16.577677,28.366447,2016-05-09T12:45:15.374000,2015-08-05T07:41:48.951000
farmacia,Farmacia Castello Gomez,RB,Rambla,Los Menceyes,24,38509,38011,Candelaria,Las Caletillas Ed Laura,,,922500531.0,922583071.0,-16.363482,28.37124299,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
farmacia,Farmacia Castillo,CL,Calle,Castillo,9,38002,38038,Santa Cruz de Tenerife,,,farmaciacastillo@gmail.com,922243241.0,,-16.24993781,28.46688387,2016-05-09T12:45:15.374000,2017-12-01T12:24:16.861000
farmacia,Farmacia Castrillon Garcia-Delgado,CR,Carretera,General TF 152 Norte,290,38330,38023,La Laguna,Guamasa,www.farmaciaguamasa.com,farmaciaguamasa@gmail.com,922636113.0,,-16.36922381,28.49247857,2016-05-09T12:45:15,2016-08-03T10:37:28.300000
farmacia,Farmacia Castro Aleman,CM,Camino,La Cañada TF 237,140,38297,38023,La Laguna,El Ortigal,,,922630941.0,,-16.363832,28.47986199,2016-05-09T12:45:15,2019-01-29T11:55:18.087000
farmacia,Farmacia Cebrian Tejero,CL,Calle,Obispo Perez Caceres,67,38205,38023,La Laguna,Barrio Nuevo,,,922257074.0,,-16.3104,28.48034899,2016-05-09T12:45:15.374000,2015-08-27T13:36:33.958000
farmacia,Farmacia Central,RB,Rambla,Bentacayse,1,38111,38038,Santa Cruz de Tenerife,Añaza Ed Alondras,,,922688747.0,,-16.30128708,28.4255609,2016-05-09T12:45:15.374000,2016-04-15T09:40:24.224000
farmacia,Farmacia Coello de Leon,CM,Camino,Solis,8,38270,38023,La Laguna,Valle de Guerra,,,922541313.0,922150560.0,-16.385223,28.52035099,2016-05-09T12:45:15.374000,2015-08-05T08:31:39.788000
farmacia,Farmacia Cohen Abejdid,CL,Calle,Garcilaso de la Vega,9,38005,38038,Santa Cruz de Tenerife,,,,922221434.0,,-16.258215,28.46233899,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
farmacia,Farmacia Comenge Acosta,AV,Avenida,La Habana,2,38650,38006,Arona,Los Cristianos Ed Chayofita Farm Las Vistas,www.farmaciascanarias.com,info@farmacialasvistas.com,922790847.0,922787038.0,-16.72146,28.05164899,2016-05-09T12:45:15.374000,2016-08-26T09:59:43.451000
farmacia,Farmacia Comenge Acosta,PS,Paseo,La Libertad,7,38689,38019,Guía de Isora,Chio,www.farmacialuiscomenge.es,,922852377.0,922852077.0,-16.79368,28.23555399,2016-05-09T12:45:15.374000,2015-08-04T12:56:21.594000
farmacia,Farmacia Concepcion Yanes Perez,AV,Avenida,Reina Sofia,17,38687,38019,Guía de Isora,Playa de San Juan,,farplaya@hotmail.com,922865440.0,,-16.81542562,28.18213852,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
farmacia,Farmacia Corominas Roig,CL,Calle,Galceran,13,38003,38038,Santa Cruz de Tenerife,,,,922271410.0,,-16.25617547,28.46633647,2016-05-09T12:45:15.374000,2015-08-04T10:19:38.808000
farmacia,Farmacia Cruz Martin,AV,Avenida,Fernando Salazar Gonzalez,24,38631,38006,Arona,Las Galletas Ed Lorena II,,,922783003.0,922786950.0,-16.65375299,28.00880453,2016-05-09T12:45:15.374000,2016-08-03T10:51:42.908000
farmacia,Farmacia Curbelo Gil,AV,Avenida,Santa Cruz,46,38500,38020,Güimar,,,,922511798.0,922510316.0,-16.408274,28.31811299,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
farmacia,Farmacia Delgado del Castillo,CR,Carretera,General TF 82 Icod Guia de Isora,29,38459,38015,Garachico,San Juan del Reparo,,,922133185.0,922577299.0,-16.756098,28.36338399,2016-05-09T12:45:15.374000,2015-08-04T13:07:09.054000
farmacia,Farmacia Delgado Gonzalez,AV,Avenida,Axaentemir,15,38591,38020,Güimar,El Escobonal,,,922520369.0,922530578.0,-16.427202,28.26378399,2016-05-09T12:45:15.374000,2015-08-04T11:00:04.324000
farmacia,Farmacia Delgado Gonzalez,CR,Carretera,General TF 82 Icod Guia de Isora,31,38434,38022,Icod de los Vinos,Las Canales,,,922811879.0,922814362.0,-16.730469,28.36819599,2016-05-09T12:45:15.374000,2015-08-04T13:07:39.569000
farmacia,Farmacia Diaz de Villegas,CM,Camino,Hierro,24,38009,38038,Santa Cruz de Tenerife,Farm Wipal,,,922222267.0,,-16.276318,28.46064399,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
farmacia,Farmacia Diaz Falcon,AV,Avenida,Jose Antonio,24,38420,38034,San Juan de la Rambla,Farm El Castaño,,farmacastan@gmail.com,922350634.0,922360848.0,-16.650434,28.39386847,2016-05-09T12:45:15.374000,2015-08-04T13:14:43.986000
farmacia,Farmacia Diaz Feria,CL,Calle,Fragata Danmark,8,38005,38038,Santa Cruz de Tenerife,,www.farmaciaferia.org,,922229206.0,922229139.0,-16.263292,28.45861999,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
farmacia,Farmacia Diaz Fernandez,AV,Avenida,Jose Miguel Galvan Bello,34,38612,38017,Granadilla de Abona,El Medano,,,922177213.0,,-16.537346,28.04568299,2016-05-09T12:45:15.374000,2015-08-04T11:59:37.153000
farmacia,Farmacia Diaz Gonzalez,CL,Calle,Santa Maria Soledad Torres Acosta,17,38320,38023,La Laguna,La Cuesta,,,922650572.0,,-16.292397,28.46815499,2016-05-09T12:45:15,2016-08-03T10:44:10.167000
farmacia,Farmacia Diaz Guillen,CL,Calle,Nicaragua,2,38500,38020,Güimar,Fatima,,,922514203.0,922511179.0,-16.41462501,28.32447437,2016-05-09T12:45:15,2017-03-31T09:09:50.526000
farmacia,Farmacia Dominguez,AV,Avenida,Los Menceyes,409,38320,38023,La Laguna,La Cuesta,,,922644057.0,,-16.284889,28.46775699,2016-05-09T12:45:15.374000,2016-08-02T09:39:06.671000
farmacia,Farmacia Dominguez Beautell,AV,Avenida,Islas Canarias,134,38007,38038,Santa Cruz de Tenerife,Farm Cruz del Señor I,,info@farmaciacruzdelsenor.es,922220071.0,,-16.27002951,28.46517033,2016-05-09T12:45:15.374000,2017-06-16T08:56:45.061000
farmacia,Farmacia Dominguez Beautell,AV,Avenida,Venezuela,1,38007,38038,Santa Cruz de Tenerife,Farm Cruz del Señor II,,info@farmaciacruzdelsenor.es,922220071.0,,-16.26998619,28.46524326,2016-05-09T12:45:15.374000,2017-06-16T08:56:45.061000
farmacia,Farmacia Dominguez Camara,CL,Calle,San Sebastian,3,38430,38022,Icod de los Vinos,,,,922810782.0,922815769.0,-16.720306,28.36705799,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
farmacia,Farmacia Dominguez del Toro,CL,Calle,Izquierdo Azcarate,20,38009,38038,Santa Cruz de Tenerife,Bo Somosierra Bq 20,,,922221101.0,922661222.0,-16.271669,28.45905699,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
farmacia,Farmacia Dominguez Vidal,CR,Carretera,General TF 152 Norte,62,38350,38043,Tacoronte,Farm La Estacion,www.laestaciontacoronte.es,,922560660.0,,-16.414989,28.47680999,2016-05-09T12:45:15.374000,2016-08-02T13:27:44.029000
farmacia,Farmacia Dominguez Viejo,CR,Carretera,General TF 180 Santa Cruz La Laguna,409,38320,38023,La Laguna,La Cuesta,,,922644057.0,922670054.0,-16.284933,28.46775099,2016-05-09T12:45:15.374000,2016-08-02T13:37:07.112000
farmacia,Farmacia Dominguez Vila,CL,Calle,Herreria,47,38356,38043,Tacoronte,Guayonge,,,922571010.0,,-16.416916,28.48850099,2016-05-09T12:45:15.374000,2015-08-04T13:43:48.370000
farmacia,Farmacia Dorta Concepcion,CL,Calle,Padre Moore,4,38003,38038,Santa Cruz de Tenerife,Farm Concepcion,www.farmacialaconcepcion.es,info@farmacialaconcepcion.es,922241430.0,922298606.0,-16.249432,28.46436699,2016-05-09T12:45:15.374000,2016-08-03T10:41:03.046000
