actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
edicion distribucion libros periodicos,Idea de Turismo y Comunicacion Editorial,CL,Calle,San Clemente,24,38002,38038,Santa Cruz de Tenerife,Pl 6 Of 6B,,,922286062.0,,-16.25177465,28.46960015,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
agencias de noticias,Ideapress,CL,Calle,San Clemente,24,38002,38038,Santa Cruz de Tenerife,Pl 6 Of A,www.ideapress.net,,922283532.0,922278206.0,-16.25172825,28.46959483,2016-05-09T12:45:15,2017-11-24T10:48:19
estudio arquitectura ingenieria,Ideas Ingenieros,CL,Calle,Felipe Pedrell,19,38007,38038,Santa Cruz de Tenerife,,www.ideasingenieros.com,info@ideasingenieros.com,922035587.0,,-16.27126235,28.46610918,2016-05-09T12:45:15.374000,2016-06-21T12:29:52.921000
servicios otro tipo,Iglucan,CL,Calle,Orquidea,3,38107,38038,Santa Cruz de Tenerife,Pg El Pilar Nv 3,www.instalacionesiglucan.com,iglucan@iglucan.net,922617366.0,922617365.0,-16.31933984,28.42459308,2016-05-09T12:45:15.374000,2016-06-27T09:39:42.698000
servicios otro tipo,Iguana Tattoo,CL,Calle,Santa Clara,11,38002,38038,Santa Cruz de Tenerife,,www.iguanatattoo.com,iguanatattoo@aol.com,922291493.0,0.0,-16.25044536,28.47033647,2016-05-09T12:45:15.374000,2016-06-21T12:29:52.921000
servicios otro tipo,Iguana Tattoo Studio,CL,Calle,Agustin de Betancourt,3,38400,38028,Puerto de la Cruz,A,iguanatattoo.e,info@iguanatattoo.es,822905820.0,,-16.54957598,28.41747167,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
peluqueria estetica,Ikiara,CL,Calle,Iriarte,26,38400,38028,Puerto de la Cruz,,,ikiaraesteticaavanzada@gmail.com,627977119.0,,-16.54791038,28.41573674,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
servicios profesionales moda,Il Ciclamino Joyas,AV,Avenida,Veinticinco de Julio,4,38004,38038,Santa Cruz de Tenerife,,www.ilciclamino.net,esther.mendozahormiga@gmail.com,627667607.0,922683456.0,-16.25580787,28.46917499,2017-06-27T13:46:49,2018-01-18T10:46:25.471000
peluqueria estetica,Ilusion Peluqueras Tere,CL,Calle,Tijarafe,1,38390,38039,Santa Úrsula,Lc 05,,tereluciaa@gmail.com,922304609.0,,-16.49233814,28.42494405,2017-01-16T12:05:07,2018-04-11T10:13:12.421000
peluqueria estetica,Iman Peluqueros,CL,Calle,Maya,42,38202,38023,La Laguna,San Benito,,,922634556.0,,-16.3232353,28.49017853,2016-08-08T07:51:45.585000,2016-08-08T14:05:31.421000
servicios otro tipo,Imcaser Eventos,CL,Calle,Sinceridad,45,38296,38023,La Laguna,,www.imcasereventos.com,eventos@imcasereventos.com,,,-16.30761631,28.46565288,2016-05-09T12:45:15,2017-10-30T11:30:41.680000
servicios electricidad electronica,Imesapi,CL,Calle,301,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.imesapi.es,eperdomo@imesapi.es,922217972.0,922225863.0,-16.27469147,28.44555321,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
agencia aduanas mercancias transporte,In Side Logistic,CL,Calle,Marcerol,1,38206,38023,La Laguna,Pg El Coromoto,www.insidelogistics.com,comercial.canarias@islgrupo.com,922672029.0,922655016.0,-16.32864568,28.48096551,2016-05-09T12:45:15.374000,2016-08-04T12:02:23.983000
estudio arquitectura ingenieria,Inco Ingenieros,CL,Calle,Panama,34,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.incoingenieros.com,comercial@incoingenieros.com,922244403.0,,-16.26789735,28.4536652,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
servicios profesionales abogacia,Indemnizacion Directa,AV,Avenida,Angel Guimera,6,38003,38038,Santa Cruz de Tenerife,,indemnizaciondirecta.com,tenerife@indemnizaciondirecta.com,922277680.0,,-16.25166788,28.46639292,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
servicios otro tipo,Indemnizacion Directa,AV,Avenida,Santa Cruz,85,38611,38017,Granadilla de Abona,San Isidro Lc 2,www.indemnizaciondirecta.com,,922277680.0,,-16.558045,28.07890499,2016-05-09T12:45:15.374000,2016-06-27T09:39:42.698000
servicios ocio entretenimiento,Indoor Tenerife Jamkart,CL,Calle,Anatolio De Fuentes Garcia,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.indoortenerife.com,info@tenerife.com,922104144.0,,-16.27005365,28.45263057,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
servicios ocio entretenimiento,Indoor Tenerife Jamkart,CL,Calle,Anatolio De Fuentes Garcia,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.indoortenerife.com,info@tenerife.com,922104144.0,,-16.27007434,28.45234539,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
servicios seguridad,Industria de Prevencion canaria,CJ,Callejón,Los Estevez,0,38320,38023,La Laguna,Pg La Cuesta Taco,www.inprecasa.com,inprecasa@inprecasa.com,922650131.0,922650387.0,-16.29396549,28.45791578,2016-05-09T12:45:15,2016-11-09T09:37:12.779000
servicios profesionales abogacia,Inés Herrera Acevedo Abogada,AV,Avenida,Los Pescadores,6,38686,38019,Guía de Isora,,,inesherreraacevedo@hotmail.com,822108060.0,,-16.82693126,28.201134,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
ciberlocutorio,Infozona,CL,Calle,Gran Rey,19,38108,38023,La Laguna,San Matias,,infozonatenerife@gmail.com,922019008.0,,-16.29752012,28.44311521,2016-05-09T12:45:15.374000,2016-06-27T09:18:12.809000
banca servicios financieros,ING Direct,AV,Avenida,La Salle,42,38005,38038,Santa Cruz de Tenerife,,www.ingdirect.es,,0.0,,-16.25721394,28.45924377,2016-05-09T12:45:15.374000,2015-11-20T14:13:28.262000
servicios profesionales traduccion,Ingeborg Rduch,CL,Calle,Afur,5,38205,38023,La Laguna,Guajara,,,922820423.0,,-16.30917652,28.46941006,2016-08-16T13:11:12.458000,2016-08-16T13:11:12.458000
administracion inmobiliaria,Ingenium Centro Inmobiliario,Cl,Calle,Toscal,,38418,38031,Los Realejos,,www.inmoingenium.com,info@inmoingenium.com,822708194.0,,-16.57504878,28.39937718,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
servicios profesionales traduccion,Ingrid Buch,AV,Avenida,Venezuela,10,38400,38028,Puerto de la Cruz,Ed Iberia,,,922382013.0,,-16.54279375,28.41728863,2016-08-16T13:06:29.524000,2016-11-28T13:10:11.766000
peluqueria estetica,Ingrids Bauty Shop Peluqueria y Estetica,CL,Calle,Barcelona,3,38204,38023,La Laguna,,,ingridspeluqueros@hotmail.com,922250576.0,,-16.315244,28.48548599,2016-05-09T12:45:15.374000,2018-01-15T12:35:30.275000
administracion inmobiliaria,Inmobiliaria,CL,Calle,Juan Sebastian Elcano,17,38109,38032,El Rosario,Radazul Bajo CC Radazul Lc B-11,,,,,-16.323074,28.40292199,2016-05-09T12:45:15.374000,2015-08-04T10:47:48.724000
administracion inmobiliaria,Inmobiliaria,CL,Calle,El Mirador,1,38611,38017,Granadilla de Abona,San Isidro,,,639651441.0,,-16.557502,28.07423599,2016-05-09T12:45:15.374000,2016-11-29T11:40:16.623000
administracion inmobiliaria,Inmobiliaria  Canarias Investment Advisers,AV,Avenida,Suecia,19,38650,38006,Arona,Los Cristianos,www.cia-sl.com,info@cia-sl.com,922797530.0,922797507.0,-16.71877553,28.05186992,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
administracion inmobiliaria,Inmobiliaria 5 Oceanos,CL,Calle,Llanos Acero,3,38109,38032,El Rosario,Pg El Chorrillo Industrial UA-C6,www.5-oceanos.com,,922629673.0,922613082.0,-16.32618989,28.41746155,2016-05-09T12:45:15.374000,2016-08-01T07:51:46.076000
administracion inmobiliaria,Inmobiliaria 7 Islas,AV,Avenida,Los Menceyes,379,38320,38023,La Laguna,La Cuesta,www.inmobiliaria7islas.es,lacuesta@inmobiliaria7islas.es,922656521.0,922656760.0,-16.28674304,28.46824707,2016-05-09T12:45:15.374000,2016-08-02T09:39:32.171000
administracion inmobiliaria,Inmobiliaria Alonso,CL,Calle,Los Molinos,53,38005,38038,Santa Cruz de Tenerife,,,,922228762.0,,-16.25502916,28.46137344,2016-05-09T12:45:15.374000,2016-05-16T14:44:36.947000
administracion inmobiliaria,Inmobiliaria Antonio Lazaro,CL,Calle,Valois,24,38400,38028,Puerto de la Cruz,Ed Xibana Park,,,,,-16.545744,28.41509299,2016-05-09T12:45:15.374000,2016-11-17T09:58:12.195000
administracion inmobiliaria,Inmobiliaria Botanico,CL,Calle,La Hoya,44,38400,38028,Puerto de la Cruz,,,,,,-16.545732,28.41691399,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
administracion inmobiliaria,Inmobiliaria Canaria,CR,Carretera,General TF 312 Puerto Cruz Las Arenas,28,38400,38028,Puerto de la Cruz,Ed Pinocho,,,922374308.0,,-16.5528303,28.40756044,2017-07-26T10:06:23,2017-07-26T10:06:57.561000
administracion inmobiliaria,Inmobiliaria Canoa,CL,Calle,Fernando Arozena Quinterio,5,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,,,822012035.0,,-16.26844202,28.45407924,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
administracion inmobiliaria,Inmobiliaria Casas del Valle,Cl,Calle,Toscal,14,38417,38031,Los Realejos,,,,922388314.0,,-16.57350153,28.40071212,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
administracion inmobiliaria,Inmobiliaria City Center,CL,Calle,Perez Zamora,40,38400,38028,Puerto de la Cruz,Lc 1,,,,,-16.551867,28.41563099,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
administracion inmobiliaria,Inmobiliaria Conexion,CL,Calle,Obispo Rey Redondo,22,38201,38023,La Laguna,,,,,,-16.316265,28.48847299,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
administracion inmobiliaria,Inmobiliaria Correa,CL,Calle,Cologan,11,38400,38028,Puerto de la Cruz,,,,922376080.0,,-16.548551,28.41599799,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
administracion inmobiliaria,Inmobiliaria Delmar,CR,Carretera,General TF 47 Alcala,1,38683,38040,Santiago del Teide,Puerto de Santiago La Caldera,delmargigantes.net,,,,-16.83426321,28.23907542,2016-05-09T12:45:15,2015-08-04T12:55:22
administracion inmobiliaria,Inmobiliaria Delmar,CL,Calle,Flor de Pascua,33,38683,38040,Santiago del Teide,Los Gigantes,,,922862901.0,,-16.84029087,28.24345316,2016-05-09T12:45:15.374000,2016-06-21T08:38:36.724000
administracion inmobiliaria,Inmobiliaria Directo Directo,CL,Calle,Herradores,5,38204,38023,La Laguna,,,,,,-16.314732,28.48600299,2016-05-09T12:45:15.374000,2015-08-05T08:33:50.646000
administracion inmobiliaria,Inmobiliaria Easy Living,AV,Avenida,Juan Carlos I,19,38687,38019,Guía de Isora,,,ricardo@easyliving.tf,922134080.0,,-16.81482707,28.18115914,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
administracion inmobiliaria,Inmobiliaria Easyliving,AV,Avenida,Juan Carlos I,19,38687,38019,Guía de Isora,,,ricardo@easyliving.tf,922134080.0,,-16.81698704,28.1801515,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
administracion inmobiliaria,Inmobiliaria Easyliving Investment Group S.L,CL,Calle,La Plaza,28,38686,38019,Guía de Isora,,,,922134080.0,,-16.82821181,28.2013842,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
administracion inmobiliaria,Inmobiliaria El Puertito,AV,Avenida,Cristobal Colon,2,38508,38020,Güimar,Puertito de Guimar,,,,,-16.373289,28.29591399,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
administracion inmobiliaria,Inmobiliaria Euro Sosa,CR,Carretera,General TF 217 Norte,147,38380,38051,La Victoria,,,,,,-16.47418,28.43202999,2016-05-09T12:45:15.374000,2015-08-04T13:35:09.001000
administracion inmobiliaria,Inmobiliaria Europa,CR,Carretera,General TF 28 Sur,3,38107,38038,Santa Cruz de Tenerife,Taco CC Concorde,,,,,-16.300071,28.44484799,2016-05-09T12:45:15.374000,2018-05-29T10:30:57.660000
administracion inmobiliaria,INMOBILIARIA FINANCIAHOGAR,AV,Avenida,Reina sofía,6,38687,38019,Guía de Isora,,,puertosantiago@financiahogar.es,922077556.0,,-16.81645899,28.1831116,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
administracion inmobiliaria,Inmobiliaria Gaspar,CL,Calle,Herradores,43,38201,38023,La Laguna,,,,,,-16.31669,28.48790399,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
administracion inmobiliaria,Inmobiliaria Global,AV,Avenida,Hermanos Fernandez Perdigon,1,38400,38028,Puerto de la Cruz,San Felipe Ed Cruz del Pino Lc 6,,,,,-16.553064,28.41388899,2016-05-09T12:45:15.374000,2016-11-17T12:55:41.316000
administracion inmobiliaria,Inmobiliaria Goya,PJ,"Pasaje, paraje",Teide,3,38201,38023,La Laguna,,,,,,-16.316544,28.48825999,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
administracion inmobiliaria,Inmobiliaria Imperial,AV,Avenida,Venezuela,11,38400,38028,Puerto de la Cruz,,www.imperial-canarias.com,,922381881.0,,-16.54368147,28.41808581,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion inmobiliaria,Inmobiliaria Inox,CR,Carretera,General TF 66 Cruz del Guanche Guaza,12,38626,38006,Arona,Valle San Lorenzo,,,0.0,0.0,-16.66290314,28.08678065,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
administracion inmobiliaria,Inmobiliaria Internacional,CL,Calle,La Hoya,41,38400,38028,Puerto de la Cruz,,www.inmointernacional.com,info@inmointernacional.com,922384113.0,922105210.0,-16.54532873,28.4168691,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
administracion inmobiliaria,Inmobiliaria Internacional,PZ,"Plaza, plazoleta",Reyes Catolicos,4,38400,38028,Puerto de la Cruz,,www.inmointernacional.com,info@inmointernacional.com,922384113.0,,-16.5452532,28.41705085,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion inmobiliaria,Inmobiliaria J Martin Silvia y Telli,CL,Calle,Calderon de la Barca,18,38005,38038,Santa Cruz de Tenerife,,,,922209219.0,,-16.259884,28.46019699,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
administracion inmobiliaria,Inmobiliaria JT,CR,Carretera,General TF 152 Norte,29,38350,38043,Tacoronte,La Estacion,,,922573399.0,,-16.4163118,28.47624915,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
administracion inmobiliaria,Inmobiliaria Ksaplus,CL,Calle,Lisboa,2,38660,38001,Adeje,Torviscas Alto CC Gran Sur,www.ksaplus.es,,922713215.0,,-16.72822007,28.08751689,2016-05-09T12:45:15.374000,2015-08-04T12:43:11.198000
administracion inmobiliaria,Inmobiliaria Marenostrum,CL,Calle,La Rosa,3,38002,38038,Santa Cruz de Tenerife,,www.inmobiliariamarenostrum.es,info@inmo-marenostrum.com,822178915.0,,-16.25043169,28.46969886,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion inmobiliaria,Inmobiliaria Nueva Dimension Canaria,CL,Calle,Santiago Cuadrado,30,38006,38038,Santa Cruz de Tenerife,,www.nuevadimensioncanaria.com,,922531912.0,,-16.26274645,28.4680474,2016-05-09T12:45:15.374000,2016-06-21T12:29:52.921000
administracion inmobiliaria,Inmobiliaria Ocampo,CR,Carretera,General TF 16 Tacoronte Tejina,36,38350,38043,Tacoronte,,www.inmobiliariaocampo.com,contacto@inmobiliariaocampo.com,922570124.0,,-16.41176206,28.47978474,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
administracion inmobiliaria,Inmobiliaria Paul Ruane,CL,Calle,Flor de Pascua,37,38683,38040,Santiago del Teide,Los Gigantes,www.tenerifepropertysales.com,,922861313.0,,-16.84003556,28.2433952,2016-05-09T12:45:15.374000,2016-10-27T14:37:01.395000
administracion inmobiliaria,Inmobiliaria Promotions Center,CL,Calle,San Juan,4,38400,38028,Puerto de la Cruz,,www.promotions-centre.es,recepcion@promotions-centre.com,922371573.0,,-16.55011528,28.41698957,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
administracion inmobiliaria,Inmobiliaria Ramos,CL,Calle,Herradores,36,38204,38023,La Laguna,,,,,,-16.315554,28.48729399,2016-05-09T12:45:15.374000,2015-08-05T08:33:50.646000
administracion inmobiliaria,Inmobiliaria Remax,CL,Calle,Santiago Beyro,26,38008,38038,Santa Cruz de Tenerife,Cruz del Señor,www.zafiro.remax.es,zafiro@remax.es,922209658.0,,-16.27217976,28.46691485,2016-05-09T12:45:15.374000,2017-07-06T09:26:35.381000
administracion inmobiliaria,Inmobiliaria S+P Betting,CL,Calle,Bahia Azul,1,38588,38005,Arico,Poris de Abona Lc 2 Ac 18,www.tenerifa-immobilien.com,spbettingsl@terra.es,922706229.0,922166415.0,-16.42905894,28.1657079,2016-05-09T12:45:15.374000,2016-06-21T08:38:36.724000
administracion inmobiliaria,Inmobiliaria Salamo,CL,Calle,Punto Fijo,2,38400,38028,Puerto de la Cruz,,,,922388187.0,,-16.54885187,28.41760516,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
administracion inmobiliaria,Inmobiliaria Santel,AV,Avenida,El Emigrante,8,38687,38019,Guía de Isora,Playa San Juan,www.santelproperties.com,santel@santelproperties.com,922865220.0,922866753.0,-16.81656426,28.1802337,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
administracion inmobiliaria,Inmobiliaria Serie 5,CL,Calle,Perez Zamora,48,38400,38028,Puerto de la Cruz,Ed Adasa,serie5.com,inmo@serie5.com,922375237.0,,-16.55178026,28.41510046,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion inmobiliaria,Inmobiliaria Serie 5,CL,Calle,Perez Zamora,48,38400,38028,Puerto de la Cruz,Ed Adasa Lc 02,www.serie5.com,inmo@serie5.com,922375237.0,,-16.551874,28.41507999,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
administracion inmobiliaria,Inmobiliaria Su Casa,AV,Avenida,El Emigrante,28,38687,38019,Guía de Isora,Playa San Juan local 55,www.sucasaten.com,sales@sucasaten.com,922866559.0,922866641.0,-16.8187691,28.18107676,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
administracion inmobiliaria,Inmobiliaria Suarez,CR,Carretera,Provincial TF 217,185,38390,38039,Santa Úrsula,Ed Ithaisa Pt H Pl 1,,inmobiliariasuarez@hotmail.com,647482268.0,922301240.0,-16.50353447,28.41689001,2016-05-09T12:45:15,2018-04-11T10:13:12.421000
administracion inmobiliaria,Inmobiliaria Suarez,PJ,"Pasaje, paraje",Teide,3,38201,38023,La Laguna,,,,922314188.0,,-16.316546,28.48831199,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
administracion inmobiliaria,Inmobiliaria Tencasa,CL,Calle,San Juan Bosco,3,38300,38026,La Orotava,,,,922326467.0,922324406.0,-16.520188,28.39329199,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
administracion inmobiliaria,Inmobiliaria Tenerife,AV,Avenida,Los Menceyes,353,38320,38023,La Laguna,La Cuesta,,,922641611.0,,-16.28801227,28.46858724,2016-05-09T12:45:15,2017-10-31T09:27:52.721000
administracion inmobiliaria,Inmobiliaria Toñi y Moreno,CL,Calle,Belgica,18,38631,38006,Arona,Las Galletas,,inmoviliaria_to?i_@hotmail.com,922785452.0,922784944.0,-16.65495479,28.00752974,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
administracion inmobiliaria,Inmobiliaria Vera Mendez,CR,Carretera,General TF 152 Norte,18,38350,38043,Tacoronte,La Estacion,www.veramendezinmobiliaria.com,info@veramendezinmobiliaria.com,922104293.0,,-16.41715127,28.47570557,2018-05-22T10:31:41.379000,2018-06-04T13:36:47.930000
administracion inmobiliaria,Inmobiliaria viviendas IHG,Cl,Calle,La Longuera,38,38418,38031,Los Realejos,,,,,,-16.5769443,28.39763969,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
administracion inmobiliaria,Inmobiliaria Yanes Canarias Oasis,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 12,,,922244741.0,,-16.36446949,28.33416271,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
administracion inmobiliaria,Inmocarolina Real Estate,CL,Calle,La Enramada,12,38679,38001,Adeje,La Caleta CC San Sebastian Lc 14,www.inmocarolinarealestate.com,info@inmocarolinarealestate.com,629127573.0,922717389.0,-16.74833922,28.09757555,2016-07-04T13:45:29.199000,2016-07-04T13:45:29.199000
administracion inmobiliaria,Inmogestion,CL,Calle,Candida Peña Bello,1,38631,38006,Arona,Las Galletas,,,0.0,0.0,-16.65405903,28.00786812,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
administracion inmobiliaria,Inmogestion Tenerife,AV,Avenida,Fernando Salazar Gonzalez,11,38630,38006,Arona,Costa del Silencio Ed Alborada Lc L2,www.inmogestiontenerife.net,monica@inmogestiontenerife.net,922784563.0,922731734.0,-16.65335921,28.0084234,2016-05-09T12:45:15.374000,2017-08-23T10:41:57.813000
administracion inmobiliaria,Inmomedano,AV,Avenida,Principes de España,6,38612,38017,Granadilla de Abona,El Medano,,,922179095.0,,-16.538408,28.04539219,2016-05-09T12:45:15.374000,2015-08-04T11:59:37.153000
peluqueria estetica,Innovat Peluqueria,AV,Avenida,Islas Canarias,106,38007,38038,Santa Cruz de Tenerife,,www.innovat.es,,922223480.0,,-16.26788872,28.46591558,2016-05-09T12:45:15.374000,2016-06-27T09:44:57.721000
peluqueria estetica,Innovha Peluqueria,CL,Calle,La Cruz,17,36680,38019,Guía de Isora,Guia de Isora,,monicainnovha@gmail.com,922850008.0,,-16.78004426,28.20908324,2016-05-09T12:45:15.374000,2019-04-12T11:56:20.113000
estudio arquitectura ingenieria,Insiteca Ingenieros,Cl,Calle,La Longuera,98,38418,38031,Los Realejos,Lc Dcho Longuera,www.insitecaingenieros.com,info@insitecaingenieros.com,922364060.0,,-16.57955177,28.39792853,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
servicios otro tipo,Institucion Ferial de Tenerife,AV,Avenida,Maritima,0,38003,38038,Santa Cruz de Tenerife,Recinto Ferial Cabo Llanos,,,,,-16.25767432,28.45476265,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
estudio arquitectura ingenieria,Instituto Canario de Investigacion ICINCO,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 5 PARC 32,www.icinco.com,info@icinco.com,922554440.0,922504567.0,-16.37066409,28.33508153,2016-05-09T12:45:15.374000,2018-06-12T13:59:31.825000
estudio arquitectura ingenieria,Instituto Canario de Investigacion ICINCO,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 5 PARC 32,www.icinco.com,info@icinco.com,922504440.0,922504567.0,-16.37066409,28.33508153,2016-05-09T12:45:15.374000,2018-06-12T13:59:31.825000
estudio arquitectura ingenieria,Instituto Canario de Investigacion ICINCO,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 5 PARC 33,www.icinco.com,info@icinco.com,922504440.0,922504567.0,-16.37064838,28.33535846,2016-05-09T12:45:15.374000,2018-06-12T13:59:31.825000
edicion distribucion libros periodicos,Instituto ID Misioneros Identes,CL,Calle,Catedral,8,38204,38023,La Laguna,,,,922252748.0,,-16.31509527,28.48450245,2016-05-09T12:45:15.374000,2015-08-05T08:36:24.706000
agencia aduanas mercancias transporte,Insular Express Logistica,CL,Calle,Llanos Acero,0,38109,38032,El Rosario,Pg El Chorrillo Industrial UA-C6 Nv 6,www.insularexpress.net,insularespresslogistica@hotmail.com,922624896.0,922625621.0,-16.32655964,28.41729923,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
agencia aduanas mercancias transporte,Insular Express Logistica,CL,Calle,Llanos Acero,0,38109,38032,El Rosario,Pg El Chorrillo Industrial UA-C6 Nv 5,www.insularexpress.net,insularespresslogistica@hotmail.com,922624896.0,922625621.0,-16.32673537,28.41722555,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
servicios otro tipo,Insular Servicios de Asistencia,AV,Avenida,Los Majuelos,10,38108,38023,La Laguna,,,,902100150.0,922621556.0,-16.29597382,28.45717112,2016-05-09T12:45:15.374000,2016-06-23T14:04:16.791000
servicios electricidad electronica,Integralia Service,CL,Calle,Thomas Alba Edison,10,38109,38032,El Rosario,PI La Campana San Isidro,www.integraliaservice.com,info@integraliaservice.com,609846857.0,922640167.0,-16.31781745,28.4103105,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
servicios otro tipo,Inter Radio,CL,Calle,Nicolas Estevanez,7,38003,38038,Santa Cruz de Tenerife,Ed Mobba,www.interradiotenerife.es,info@interradiotenerife.es,623128048.0,,-16.2499415,28.46631999,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
logistica,Interline,CL,Calle,Panama,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires Edificio Luna,,,922220924.0,922200583.0,-16.26647914,28.45483297,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
agencia aduanas mercancias transporte,International Immport-Export Worldwide,CM,Camino,Jagua Transversal,0,38120,38038,Santa Cruz de Tenerife,Pg Jagua,www.imexcanarias.com,agustin@imexcanarias.com,922230622.0,922210217.0,-16.20525841,28.50047464,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
servicios otro tipo,International Medical Center,AV,Avenida,Maritima,31,38683,38040,Santiago del Teide,Puerto de Santiago CC Seguro de Sol Lc 25,,,922862081.0,,-16.84030952,28.23075883,2016-05-09T12:45:15.374000,2016-07-29T12:27:28.768000
mudanzas,Internationale Moebelspedition,CL,Calle,San Clemente,18,38390,38039,Santa Úrsula,La Vera,www.mobiltrans.com,mudnzas@mobiltrans.com,922300098.0,922302584.0,-16.48498811,28.42891064,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
administracion inmobiliaria,Inversiones Garañona,AV,Avenida,Los Majuelos,7,38108,38023,La Laguna,,www.inversionesgaranona.com,,922616536.0,,-16.2958179,28.45708953,2016-05-09T12:45:15.374000,2018-06-12T13:59:31.825000
administracion inmobiliaria,Inversiones Inmobiliarias Antonio Lazaro,CL,Calle,Bicacarera,19,38390,38039,Santa Úrsula,La Quinta Ur Jardines de La Quinta,,antoniolazaro345@hotmail.com,922300453.0,,-16.4949287,28.42846064,2016-05-09T12:45:15,2018-04-11T10:13:12.421000
administracion inmobiliaria,Inversiones Inmobiliarias Casajunco,AV,Avenida,Santa Cruz,91,38611,38017,Granadilla de Abona,San Isidro,,,922391799.0,,-16.557976,28.07872199,2016-05-09T12:45:15.374000,2016-06-21T12:29:52.921000
administracion inmobiliaria,Inversiones Tagara Tenerife,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 12 PARC 3A NAVE B10,,,,,-16.36539931,28.33318205,2018-03-13T09:19:00.398000,2018-06-04T13:36:47.930000
