actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
industria construccion,Juan Bordon,CL,Calle,El Hierro,1,38108,38023,La Laguna,Pg San Matias,www.bordon.com,infotaco@bordon.com,922613188.0,922614060.0,-16.29609481,28.44489361,2016-05-09T12:45:15.374000,2016-06-28T08:37:37.006000
industria automocion taller,Juan Luis Motor Sport,CR,Carretera,General TF 217 Norte,156,38380,38051,La Victoria,,,,922581870.0,,-16.47545075,28.43124575,2016-05-09T12:45:15.374000,2015-11-24T10:54:15.040000
industria automocion,Jufepa,Cl,Calle,El Laurel,1,38419,38031,Los Realejos,,jufepa.es,,922343999.0,,-16.56202477,28.38805529,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria cerrajeria,Jukedan,CL,Calle,Chafira,0,38110,38038,Santa Cruz de Tenerife,Z I Las Moraditas,,,922629193.0,922629194.0,-16.28888423,28.44358275,2017-02-15T11:40:07.893000,2017-03-15T09:14:18.896000
imprenta reprografia,Julio Almeida.com Serigrafia,CL,Calle,Poeta Hernandez Amador,17,38006,38038,Santa Cruz de Tenerife,,www.julioalmeida.com,,922279863.0,,-16.2647805,28.47076063,2016-05-09T12:45:15.374000,2016-06-01T12:51:39.520000
industria automocion taller,JYJ Meca Motor La Gallega,CL,Calle,Biguipala,14,38107,38038,Santa Cruz de Tenerife,La Gallega,,mecamotorlagallega@hotmail.com,922958077.0,,-16.31965004,28.4283371,2016-05-09T12:45:15.374000,2023-04-25T14:00:47.607000
industria alimentacion,Kero Sur,CL,Calle,Hipotenusa,9,38632,38006,Arona,Pg Costa del Silencio,www.kerosur.com,franc.kerosur@telefonica.net,922730634.0,922730620.0,-16.63905838,28.03003829,2016-05-09T12:45:15.374000,2016-06-27T09:50:04.869000
industria automocion taller,KL4 Auto,AV,Avenida,Guaza,43,38632,38006,Arona,Guaza,,,922783862.0,922785672.0,-16.67817701,28.04834573,2016-05-09T12:45:15.374000,2015-08-04T12:35:04.641000
industria lavanderia tintoreria,Klinrent Canarias,CL,Calle,Archajara,0,38677,38001,Adeje,P I La Atalaya,,klinrent@hotmail.com,922710079.0,922780801.0,-16.73988292,28.12719339,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
industria automocion taller,Kmzero Tenerife,AV,Avenida,Los Majuelos,24,38108,38023,La Laguna,P I Los Majuelos,www.kmzerotenerife.com,kmzerotenerife@gmail.com,922620431.0,,-16.29649603,28.45510819,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
imprenta reprografia,Konecta7,CL,Calle,Las Higueras,6,38350,38043,Tacoronte,,www.konecta7.com,info@konecta7.com,922564358.0,,-16.41480498,28.47666353,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
industria construccion,La Atlantica Fabrica de Persianas,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 5 PARC 11,www.laatlantica.es,info@laatlantica.es,922583103.0,922583402.0,-16.37091264,28.33297233,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria construccion,La Calera Lapidas de Diseño,CR,Carretera,General TF 312 Puerto Cruz Las Arenas,99,38400,38028,Puerto de la Cruz,Las Arenas,www.artefunerario.es,,922385502.0,,-16.55133728,28.39985083,2016-08-05T13:03:06.795000,2016-11-24T12:52:47.804000
industria construccion,La Casa del Canalon,CM,Camino,Antiguo Cuesta de la Villa,55,38390,38039,Santa Úrsula,,www.lacasadelcanalon.com,lacasadelcanalon@lacasadelcanalon.com,922302986.0,,-16.5053595,28.41539808,2018-02-01T11:43:10.087000,2018-04-11T10:15:44.154000
industria automocion taller,La Florida Servicio,CM,Camino,Guanche,3,38311,38026,La Orotava,La Florida,,,922331034.0,922324408.0,-16.50805169,28.38870635,2016-05-09T12:45:15.374000,2015-08-04T13:31:40.098000
industria alimentacion,La Gaviota Alimentacion,Cr,Carretera,TF-5,sn,38441,38018,La Guancha,Santa Catalina,www.la-gaviota.es,sac@la-gaviota.es,601116117.0,,-16.65851201,28.39490851,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria construccion,La Hidro Instalaciones Electricas,AV,Avenida,Venezuela,12,38500,38020,Güimar,,,lahidro@lahidro.e.telefonica.net,922511850.0,922513001.0,-16.412354,28.32891299,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
industria naval,La Marinal,CL,Calle,Via de Servicio Darsena Pesquera,0,38120,38038,Santa Cruz de Tenerife,Z I Darsena Norte Puerto,www.lamarinasal.com,tiendadarsena@lamarinasal.com,922549136.0,922591362.0,-16.20009697,28.49934274,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
imprenta reprografia,La Oveja Negra Impresion Digital,AV,Avenida,Principes de España,7,38010,38038,Santa Cruz de Tenerife,Ofra CC Yumbo local 33,,,822018243.0,,-16.28375869,28.45526881,2016-05-09T12:45:15.374000,2018-01-15T10:19:59.087000
industria lavanderia tintoreria,La Tintoreria,CR,Carretera,General TF 13 Punta Hidalgo,161,38280,38046,Tegueste,,,,,,-16.33818915,28.52138142,2016-05-09T12:45:15.374000,2015-08-04T13:51:37.202000
industria lavanderia tintoreria,La Tintoreria de Luci,CL,Calle,Santiago Beyro,26,38008,38038,Santa Cruz de Tenerife,Cruz del Señor,,,922223800.0,,-16.27215867,28.4668726,2016-05-09T12:45:15.374000,2017-07-06T09:26:35.381000
industria carpinteria,La Varilla,CL,Calle,La Candelaria,47,38550,38004,Arafo,El Carmen,,,922513006.0,,-16.4160099,28.33455496,2016-05-18T12:16:17.160000,2016-05-18T12:16:17.160000
industria vitivinicola,La Vieja Licoreria,CM,Camino,Montaña Garabato,2,38290,38032,El Rosario,La Esperanza,laviejalicoreria.com,info@laviejalicoreria.com,609989458.0,922637966.0,-16.36475801,28.44755474,2016-08-09T13:08:26.976000,2018-05-24T17:22:06.194000
industria construccion,Lacados Tenerife Norte,Cr,Carretera,General TF 333 La Zamora,36,38419,38031,Los Realejos,PG San Benito,Www.lacadostenerife.com,info@lacadostenerife.es,922346563.0,922346163.0,-16.57558222,28.38461842,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
industria electricidad electronica,Laelectrica,Cl,Calle,El Puerto,39,38480,38010,Buenavista del Norte,,www.laelectricaservicios.com,administracion@laelectricaservicios.com,922127445.0,,-16.85217694,28.37235973,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria automocion taller,Larauto,CR,Carretera,General TF 28 Sur,11,38589,38005,Arico,Arico Viejo,,laurengarcia@hotmail.es,922768077.0,,-16.48040504,28.18293095,2016-05-09T12:45:15.374000,2023-04-26T09:41:14.004000
industria construccion,Las Chafiras,CL,Calle,Araujo,1,38639,38035,San Miguel,Z I Las Andoriñas,www.chafiras.com,chafiras@chafiras.com,922735112.0,922735437.0,-16.60963197,28.05262767,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria construccion,Las Chafiras,CL,Calle,Caveña,21,38639,38035,San Miguel,Z I Las Andoriñas,www.chafiras.com,chafiras@chafiras.com,922735112.0,922735437.0,-16.60959741,28.05218922,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria construccion,Las Chafiras,CL,Calle,La Atalaya,0,38677,38001,Adeje,P I La Atalaya,www.chafiras.com,responsableadeje@chafiras.com,922711906.0,922710110.0,-16.74225014,28.12842629,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
industria construccion,Las Chafiras,CL,Calle,Araujo,1,38639,38035,San Miguel,Z I Las Andoriñas,www.chafiras.com,chafiras@chafiras.com,922735112.0,922735437.0,-16.60963248,28.0526285,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria automocion taller,Lavado Amador,CM,Camino,La Villa,78,38203,38023,La Laguna,El Coromoto,,,,,-16.32855978,28.48546309,2016-05-09T12:45:15.374000,2015-08-04T13:59:50.927000
industria automocion taller,Lavado y Engrase Semi,CR,Carretera,General TF 28 Sur,246,38628,38035,San Miguel,Tamaide,,,645453317.0,,-16.62780858,28.09551039,2016-07-11T10:01:43.536000,2016-08-01T10:42:49.402000
industria automocion taller,Lavados Elsa,CL,Calle,La Vizcaina,18,38312,38026,La Orotava,San Nicolas,,,922321524.0,,-16.53391826,28.39814396,2016-05-09T12:45:15.374000,2015-08-04T13:23:16.807000
industria automocion taller,Lavados Manolo,CL,Calle,San Cristobal,104,38108,38023,La Laguna,,,,922821776.0,,-16.30101824,28.45259031,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
industria automocion taller,Lavados San Matias,CL,Calle,San Judas Tadeo,34,38108,38023,La Laguna,San Matias,,,922612907.0,,-16.297842,28.44110999,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
industria automocion taller,Lavaito Miami,CR,Carretera,General El Rosario,41,38108,38023,La Laguna,Z I Las Torres De Taco,,vpa@hotmail.com,922620993.0,922884108.0,-16.29439129,28.44715374,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria automocion taller,Lavaito Miami,CR,Carretera,General El Rosario,41,38108,38023,La Laguna,Z I Las Torres De Taco,,vpa@hotmail.com,922620993.0,922884108.0,-16.29438862,28.44727442,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria lavanderia tintoreria,Lavanderia Acosta,CL,Calle,Luis Alvarez Cruz,8,38631,38006,Arona,Las Galletas,,zamoraicod@hotmail.com,922730184.0,0.0,-16.654734,28.00860357,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
industria lavanderia tintoreria,Lavanderia Achacay,AV,Avenida,Juan Carlos I,24,38650,38006,Arona,Los Cristianos Ed Achacay,,klinger.martina@hotmail.com,922750046.0,0.0,-16.71380995,28.05199256,2016-05-09T12:45:15.374000,2016-09-08T10:49:25.405000
industria lavanderia tintoreria,Lavanderia Alcala,CL,Calle,Los Chorrillos,7,38686,38019,Guía de Isora,Alcala,,,922865047.0,630873712.0,-16.83049823,28.20193578,2016-05-09T12:45:15.374000,2019-04-12T11:56:20.113000
lavanderia tintoreria,Lavanderia Autoservicio,CL,Calle,Juan Alvarez Delgado,8,38007,38038,Santa Cruz de Tenerife,,,,,,-16.27076394,28.46613216,2016-05-09T12:45:15,2023-11-03T10:51:14.389000
industria lavanderia tintoreria,Lavanderia Blanco,CL,Calle,Cuescaro,2,38639,38035,San Miguel,Z I Las Andoriñas,,info@blancoblanco.es,902200555.0,,-16.6106935,28.053379,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria lavanderia tintoreria,Lavanderia Costa Sur,CL,Calle,Olimpia,39,38632,38006,Arona,Pg Costa del Silencio,www.lavanderiacostasur.com,info@lavanderiacostasur.com,922785370.0,922732563.0,-16.63887641,28.02464516,2016-05-09T12:45:15.374000,2016-06-22T13:43:15.483000
industria lavanderia tintoreria,Lavanderia del Puerto,CM,Camino,Bufadero,30,38180,38038,Santa Cruz de Tenerife,Maria Jimenez,,,922597365.0,,-16.22629466,28.49686581,2016-05-09T12:45:15.374000,2015-08-04T10:06:12.334000
industria lavanderia tintoreria,Lavanderia Fran,CL,Calle,Hidalgo,14,38180,38038,Santa Cruz de Tenerife,Maria Jimenez,,,922597305.0,0.0,-16.22626331,28.49687783,2016-05-09T12:45:15.374000,2016-11-22T13:29:33.910000
industria lavanderia tintoreria,Lavanderia Industrial Dorta E Hijos,CL,Calle,Carpinteria,28,38312,38026,La Orotava,P I San Jeronimo,,lavalintesl@gmail.com,922321583.0,,-16.5430219,28.39438095,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria lavanderia tintoreria,Lavanderia Industrial La Salud,CL,Calle,Guañañeme,29,38008,38038,Santa Cruz de Tenerife,Bo Salud Alto,,,922218836.0,,-16.2735767,28.47054827,2016-06-29T10:36:52.697000,2017-06-13T12:09:02.895000
industria lavanderia tintoreria,Lavanderia Mimosa,CL,Calle,Mazaroco,26,38400,38028,Puerto de la Cruz,Ed Daniela,,,922383258.0,,-16.55375145,28.41564667,2016-06-29T10:54:55.325000,2016-11-17T14:11:22.383000
industria lavanderia tintoreria,Lavanderia San Juan,AV,Avenida,Reina Sofia,7,38687,38019,Guía de Isora,Playa de San Juan,,lavanderiaplayasanjuan@hotmail.com,922134067.0,,-16.81571578,28.18262104,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
industria lavanderia tintoreria,Lavanderia Santa Fe,CL,Calle,Piquera,13,38632,38006,Arona,Guaza,,,922169904.0,,-16.67723219,28.05075856,2016-06-29T12:07:24.261000,2016-06-29T12:07:24.261000
lavanderia tintoreria,Lavanderia Self Service,AV,Avenida,Los Menceyes,292,38320,38023,La Laguna,La Cuesta,,,,,-16.28918702,28.46873289,2016-06-29T10:30:34.566000,2023-11-03T10:51:50.732000
industria lavanderia tintoreria,Lavandería Silvia Casañas S.L.U,CL,Calle,Puerto Rico,1,38688,38019,Guía de Isora,,,lavanderiasilvia1@yahoo.es,922857158.0,,-16.74456885,28.17479999,2019-04-12T16:38:45.443000,2023-03-10T14:21:25.677000
industria lavanderia tintoreria,Lavanderia Tintoreria Mara,CR,Carretera,Vieja TF 213,62,38390,38039,Santa Úrsula,Barranco Hondo,,lavanderiamara@gmail.com,922300407.0,922300649.0,-16.4827799,28.4287298,2016-05-09T12:45:15.374000,2018-04-11T10:23:42.506000
industria lavanderia tintoreria,Lavanderia Valle,CL,Calle,Juan Fernandez,27,38270,38023,La Laguna,Valle de Guerra Las Toscas,,,922158635.0,,-16.39203371,28.52142716,2016-06-29T10:42:36.110000,2016-06-29T10:42:36.110000
industria lavanderia tintoreria,Lavanderia Varadero,AV,Avenida,La Gaviota,3,38686,38019,Guía de Isora,Varadero,,lavanderia01@hotmail.com,922862973.0,,-16.83815749,28.22573752,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
industria lavanderia tintoreria,Lavanderia VitSec,CL,Calle,Juan Dorta Avila,1,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,,,-16.31104645,28.4431609,2016-05-12T10:26:16.661000,2016-05-12T10:26:16.661000
industria lavanderia tintoreria,Lavawell,CL,Calle,Bandurria,32,38434,38022,Icod de los Vinos,Pg Las Almenas,,,922122105.0,922122107.0,-16.69496685,28.38042354,2016-05-09T12:45:15.374000,2016-06-15T12:05:23.896000
industria construccion,Led 365,CL,Calle,Emilio Calzadilla,10,38002,38038,Santa Cruz de Tenerife,,,,922285627.0,0.0,-16.24868646,28.46892607,2016-05-09T12:45:15.374000,2016-05-23T07:38:57.726000
industria construccion,Lemos Metal,CL,Calle,Infanta Elena,8,38632,38006,Arona,Pg Cho,,lemosmetal@hotmail.com,922739413.0,0.0,-16.65322487,28.04945211,2016-05-09T12:45:15.374000,2016-06-22T13:46:11.649000
imprenta reprografia,Letrayon Rotulacion,CL,Calle,San Francisco Javier,17,38001,38038,Santa Cruz de Tenerife,,,letrayontenerife@hotmail.com,922282713.0,0.0,-16.24949319,28.47088572,2016-05-09T12:45:15.374000,2016-06-22T13:46:11.649000
industria lavanderia tintoreria,Lialta,CR,Carretera,General TF 217 Norte,205,38370,38025,La Matanza,,,,922577035.0,,-16.45879854,28.44510014,2016-05-09T12:45:15.374000,2016-08-31T13:12:50.625000
industria lavanderia tintoreria,Limpiezas Eveliz,CL,Calle,Brasil,25,38686,38019,Guía de Isora,Alcala,,,922865259.0,,-16.83008339,28.20358334,2016-05-09T12:45:15.374000,2016-08-04T14:02:09.250000
industria hogar muebles electrodomesticos,Limpiezas Hogar Canario,CL,Calle,Eduardo de Roo,8,38320,38023,La Laguna,La Cuesta,,,,,-16.28800993,28.47135174,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
industria lavanderia tintoreria,Limpiezas Miguel Rodriguez,CL,Calle,Tafuriaste,22,38400,38028,Puerto de la Cruz,Pg Las Arenas,,,922382552.0,,-16.54336294,28.39968817,2016-05-09T12:45:15.374000,2016-08-04T14:02:09.250000
industria lavanderia tintoreria,Limpiezas Tegueste,CM,Camino,Mederos,63,38292,38046,Tegueste,,,,,,-16.34914527,28.51516515,2016-05-09T12:45:15.374000,2016-08-04T14:02:09.250000
industria lavanderia tintoreria,Limpiezas Victoria,CL,Calle,Tabobo,20,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,,,-16.31371821,28.44260103,2016-05-12T10:10:08.863000,2016-05-12T10:10:08.863000
industria hosteleria,Linpac Packaging Pravia,CL,Calle,Candelaria Zarate Padron,0,38110,38038,Santa Cruz de Tenerife,Z I Mercatenerife,,javier.ortega@linpac.com,922209628.0,922222889.0,-16.2833545,28.43883401,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
imprenta reprografia,Litografia Drago,CL,Calle,Batata,6,38107,38038,Santa Cruz de Tenerife,Pg El Molino Nv 4,www.litografiadrago.com,dragosl@litografiadrago.com,922611959.0,922624133.0,-16.31856147,28.42161295,2016-05-09T12:45:15.374000,2016-06-22T13:46:11.649000
imprenta reprografia,Litografia Graficabater,CL,Calle,Isaac Peral,5,38109,38032,El Rosario,PI La Campana San Isidro,www.graficassabater.com,comercial@graficassabater.com,922623555.0,922620427.0,-16.31713803,28.41477821,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
imprenta reprografia,Litografia Graficabater,CL,Calle,Isaac Peral,5,38109,38032,El Rosario,PI La Campana San Isidro,www.graficassabater.com,comercial@graficassabater.com,922623555.0,922620427.0,-16.31713803,28.41477821,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
imprenta reprografia,Litografia Graficabater,CL,Calle,Isaac Peral,5,38109,38032,El Rosario,PI La Campana San Isidro,www.graficassabater.com,comercial@graficassabater.com,922623555.0,922620427.0,-16.31713803,28.41477821,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
imprenta reprografia,Litografia Graficabater,CL,Calle,Isaac Peral,5,38109,38032,El Rosario,PI La Campana San Isidro,www.graficassabater.com,comercial@graficassabater.com,922623555.0,922620427.0,-16.31713803,28.41477821,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
imprenta reprografia,Litografia Romero,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 3 PARC 1 2 3 18 19 y 20,www.litografiaromero.com,comercial@lotografiaromero.com,922501500.0,922501377.0,-16.37222221,28.33958116,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
imprenta reprografia,Litografia Trujillo,CL,Calle,Mercedes,4,38108,38023,La Laguna,P I Los Majuelos,,trujillo@litografiatrujillo.com,922311100.0,922823124.0,-16.30030322,28.45791043,2017-02-15T11:40:07.893000,2017-04-03T13:00:04.231000
industria construccion seguridad,LM Seguridad,CL,Calle,El Castaño,5,38206,38023,La Laguna,Las Gavias,,,922268635.0,,-16.33230268,28.49765578,2016-05-09T12:45:15,2018-03-19T14:14:04.902000
industria automocion taller,Locos por el Tuning,CR,Carretera,General TF 217 Norte,60,38370,38025,La Matanza,,www.locosporeltuning.es,locosporeltuning@hotmail.com,695837087.0,,-16.45207697,28.45558878,2016-05-09T12:45:15.374000,2023-04-25T14:12:11.192000
industria alimentacion panaderia pasteleria,Los Compadres,CL,Calle,San Mauricio,11,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,www.loscompadres.com,panaderia@loscompadres.com,922613000.0,922613052.0,-16.31423256,28.42904312,2016-05-09T12:45:15.374000,2016-02-26T13:56:04.496000
industria alimentacion panaderia pasteleria,Los Compadres,CL,Calle,San Mauricio,12,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,www.loscompadres.com,panaderia@loscompadres.com,922613000.0,922613052.0,-16.31393503,28.42954358,2016-05-09T12:45:15.374000,2016-02-26T13:56:04.496000
industria alimentacion panaderia pasteleria,Los Compadres,CL,Calle,San Mauricio,11,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,www.loscompadres.com,panaderia@loscompadres.com,922613000.0,922613052.0,-16.31457768,28.42936027,2016-05-09T12:45:15.374000,2016-02-26T13:56:04.496000
industria alimentacion panaderia pasteleria,Los Compadres,CL,Calle,Desamparados,8,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,www.loscompadres.com,panaderia@loscompadres.com,922613000.0,922613052.0,-16.31391477,28.42880201,2016-05-09T12:45:15.374000,2016-02-26T13:56:04.496000
industria alimentacion panaderia pasteleria,Los Compadres,CL,Calle,San Mauricio,11,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,,harryalfonso@loscompadres.com,922613000.0,922613052.0,-16.31418896,28.42900961,2016-05-09T12:45:15.374000,2016-02-26T13:56:04.496000
industria carpinteria aluminio,Los Corujos,CL,Calle,La Matosa,99,38380,38051,La Victoria,,www.loscorujos.com,loscorujos@gmail.com,922580789.0,922581635.0,-16.47567159,28.43127364,2016-05-09T12:45:15.374000,2015-11-17T14:31:52.796000
industria automocion taller,Los Loros Motor 3 1 Check Control,CL,Calle,Panama,30,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.checkcontrol.es,info@checkcontrol.es,922216891.0,,-16.26729612,28.45449378,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria automocion taller,Lubriruedas,CR,Carretera,General TF 322 La Luz,32,38312,38026,La Orotava,Las Candias,,,922331480.0,,-16.54356774,28.38718079,2016-05-09T12:45:15.374000,2015-08-04T13:23:16.807000
imprenta reprografia,Lucas Artes Plasticas,AV,Avenida,Trinidad,26,38204,38023,La Laguna,,,,626124286.0,,-16.316386,28.4862959,2016-05-09T12:45:15.374000,2018-01-18T10:36:30.701000
industria automocion taller,Lueli Motor,CL,Calle,Pegaso,1,38010,38038,Santa Cruz de Tenerife,Bo Mayorazgo,,,922030683.0,,-16.28250091,28.44631132,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
industria automocion taller,Luis Orlando Medina Casanova,CL,Calle,Las Piramides,1,38320,38023,La Laguna,Pg Los Ingenieros,,tallerluisomedinacasanova@hotmail.com,922661011.0,922661016.0,-16.29084966,28.46347566,2016-05-09T12:45:15.374000,2016-07-29T13:22:42.043000
industria carpinteria metalica,Luis y Guillen Carpinteria Metalica,Cl,Calle,Pablo Garcia Garcia,17,38412,38031,Los Realejos,Realejo Alto,www.carpinterialuisyguillen.com,info@carpinterialuisyguillen.com,922342450.0,,-16.58884053,28.37923773,2016-07-25T13:54:23.130000,2023-10-18T14:04:54.665000
industria carpinteria aluminio,Lumaje,Cl,Calle,El Laurel,4,38419,38031,Los Realejos,,,,606651065.0,,-16.56206734,28.38836439,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria electricidad electronica,Lumican,CL,Calle,Otto Diesel,0,38109,38032,El Rosario,PI La Campana San Isidro,,lumican-tf@grupoetra.com,922619359.0,922622082.0,-16.3175552,28.41412795,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
industria electricidad electronica,Lumican,CL,Calle,Otto Diesel,0,38109,38032,El Rosario,PI La Campana San Isidro,,lumican-tf@grupoetra.com,922619359.0,922622082.0,-16.31745048,28.41400767,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
industria construccion,Luminosos Romera Troya,CL,Calle,Felipe Pedrell,13,38007,38038,Santa Cruz de Tenerife,,,neonluz@terra.es,922213293.0,922213502.0,-16.27093741,28.46541877,2016-05-09T12:45:15.374000,2016-06-27T10:08:42.310000
industria construccion,Lumiten,CR,Carretera,General TF 24 Las Cañadas,35,38290,38032,El Rosario,La Esperanza,,,,,-16.364523,28.45228199,2016-05-09T12:45:15.374000,2015-08-04T10:49:35.113000
industria automocion,Llanoauto,Cr,Carretera,General TF 436 El Palmar,52,38480,38010,Buenavista del Norte,Pg Los Pasitos,www.llanoauto.i.espana.es,llanoauto@hotmail.com,922128063.0,922104502.0,-16.84857608,28.36145469,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
industria automocion taller,Llantas North,CL,Calle,Domingo Hernandez Gonzalez,3,38300,38026,La Orotava,Cruz del Teide,,josellnorth@gmail.com,922332078.0,,-16.52691262,28.3825324,2016-05-09T12:45:15,2018-02-15T10:07:22.157000
industria automocion taller,Macimar Multiservicios,CR,Carretera,Nueva Corujera,35,38399,38039,Santa Úrsula,La Corujera,,macimarsl@hotmail.com,922300970.0,,-16.49838653,28.41757745,2016-05-09T12:45:15,2023-04-25T13:59:57.671000
industria construccion,Macservi,CL,Calle,J Gutenberg,8,38109,38032,El Rosario,PI La Campana San Isidro,www.macservi.com,comercial@macservi.com,922226246.0,922626874.0,-16.31882921,28.41464828,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
industria construccion,Madelar Casas de Madera,AV,Avenida,Los Majuelos,105,38107,38038,Santa Cruz de Tenerife,La Gallega,,,,,-16.321,28.4303967,2016-05-11T14:59:17.935000,2016-05-12T11:29:01.321000
industria carpinteria,Maderas Jesus Acosta,CL,Calle,La Cruz,10,38430,38022,Icod de los Vinos,,,maderasjesusacosta@hotmail.com,922812504.0,922812050.0,-16.71644778,28.36882107,2016-05-09T12:45:15.374000,2016-06-23T11:32:35.567000
industria construccion,Maderas Jesus Acosta,CL,Calle,El Timple,4,38434,38022,Icod de los Vinos,Pg Las Almenas,,,922810418.0,922812399.0,-16.6941566,28.37985421,2016-05-09T12:45:15.374000,2016-06-23T11:32:35.567000
industria construccion,Maderas Justo Leon Ramos,CL,Calle,Tanganillo,0,38434,38022,Icod de los Vinos,Pg Las Almenas,www.maderasjlr.com,maderasjlr@maderasjlr.com,922121903.0,922815064.0,-16.69396131,28.38145429,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria construccion,Maderas Justo Leon Ramos,CL,Calle,Bandurria,1,38434,38022,Icod de los Vinos,Pg Las Almenas,www.grupojlr.com,grupojlr@grupojlr.com,922815983.0,922814493.0,-16.69361328,28.38095827,2016-05-09T12:45:15.374000,2016-06-23T11:32:35.567000
industria construccion,Maderas Justo Leon Ramos,CL,Calle,Bandurria,38,38434,38022,Icod de los Vinos,Pg Las Almenas,www.grupojlr.com,grupojlr@grupojlr.com,922815983.0,922814493.0,-16.69387773,28.38124668,2016-05-09T12:45:15.374000,2016-06-23T11:32:35.567000
industria construccion,Maderas Marantilo Canarias,CL,Calle,Vera del Barranco,6,38500,38020,Güimar,,,,,,-16.412571,28.31382599,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
industria construccion,Maderas Mario Mesa,CM,Camino,Madroño,3,38109,38032,El Rosario,Madroño,,,,,-16.324503,28.41699399,2016-05-09T12:45:15.374000,2015-08-04T10:47:48.724000
industria construccion,Maderas Marrero,CL,Calle,Las Piramides,16,38320,38023,La Laguna,Pg Los Ingenieros,www.maderasmarrero.com,maderasmarrero@maderasmarrero.com,922645311.0,922661351.0,-16.29329364,28.46405793,2016-05-09T12:45:15.374000,2016-02-26T14:04:57.048000
industria construccion,Maderas Marrero,CR,Carretera,General TF 66 Cruz del Guanche Guaza,6,38626,38006,Arona,Valle San Lorenzo,,sur@maderasmarrero.com,922765064.0,922765064.0,-16.66316468,28.08679713,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
industria construccion,Maderas Marrero,CR,Carretera,General TF 194 La Cuesta Taco,0,38320,38023,La Laguna,Pg Los Ingenieros,www.maderasmarrero.com,maderasmarrero@maderasmarrero.com,922661790.0,922661351.0,-16.2904402,28.46379871,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria construccion,Maderas Pavice,CR,Carretera,General TF 13 Punta Hidalgo,157,38280,38046,Tegueste,,,,,,-16.337904,28.52123999,2016-05-09T12:45:15.374000,2016-07-12T07:24:22.246000
