actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
enseñanza secundaria,Colegio Luther King La Laguna,CM,Camino,Las Gavias,98,38206,38023,La Laguna,,www.lutherking.com,colegio@lutherking.com,922257141.0,922250443.0,-16.32926244,28.49573034,2016-05-09T12:45:15.374000,2015-08-03T12:27:40.037000
enseñanza infantil y primaria,Colegio Tacoronte,CL,Calle,Teobaldo Power,17,38350,38043,Tacoronte,,www.colegiotacoronte.com,info@colegiotacoronte.com,922560222.0,922560357.0,-16.416133,28.48229899,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
enseñanza especializada,Copemsa Centro de Formacion,CL,Calle,San Agustin,90,38430,38022,Icod de los Vinos,,,,,,-16.714981,28.36919399,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
enseñanza especializada,CPDEM Aleman,CL,Calle,San Rafael,3,38400,38028,Puerto de la Cruz,,www.colegioaleman-puertocruz.org,cadstenerife@gmail.com,600554366.0,922988802.0,-16.55083744,28.40613498,2016-05-09T12:45:15.374000,2016-08-02T10:41:41.646000
enseñanza secundaria,CPDEM Aleman,CL,Calle,Drago,2,38190,38032,El Rosario,Tabaiba Alta,,dstenerife@dstenerife.eu,922681322.0,922682010.0,-16.33409911,28.41229867,2016-05-09T12:45:15.374000,2015-08-04T10:48:27.598000
enseñanza infantil y primaria,CPDEM British School of Tenerife,CL,Calle,Irlanda,2,38400,38028,Puerto de la Cruz,Parque Taoro,www.britishschooltenerife.com,,922336929.0,922324429.0,-16.547721,28.40716299,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
enseñanza infantil y primaria,CPDEM Colegio Frances Julio Verne,CL,Calle,Pedro Suarez Hernandez,5,38009,38038,Santa Cruz de Tenerife,,,direction@ecolejulesvernetenerife.org,922209531.0,922205518.0,-16.27860123,28.45949877,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
enseñanza idiomas,CPDEM Saint Andrew's School,AV,Avenida,Inmaculada Concepcion,60,38360,38041,El Sauzal,,,sastenerife@hotmail.com,922573641.0,,-16.43268889,28.47952777,2016-05-09T12:45:15.374000,2016-06-27T12:37:33.784000
enseñanza especializada,CPDEM Wingate School,CL,Calle,Mirador de la Cumbrita,10,38627,38006,Arona,Cabo Blanco Morro Los Gatos,www.wingateschool.com,theoffice@wingateschool.com,922720102.0,922721263.0,-16.67521099,28.07170091,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
enseñanza especial,CPEE Acaman,CR,Carretera,General TF 263 San Miguel de Geneto,73,38296,38023,La Laguna,San Miguel de Geneto,,09colegio@hscmadrid.org,922255040.0,922255041.0,-16.31586515,28.46764027,2016-05-09T12:45:15,2018-02-14T14:21:22.681000
enseñanza especial,CPEE Centro Rehabilitacion Y Estimulacion CREVO,CL,Calle,Padre Antonio Maria Hernandez,22,38314,38026,La Orotava,Risco Caido,www.crevo.es,crevo@telefonica.net,922322500.0,922322500.0,-16.51422568,28.40285954,2016-05-09T12:45:15,2017-06-13T08:58:47.729000
enseñanza especial,CPEE Escuelita de Ilusiones,CM,Camino,San Francisco de Paula TF 265,113,38291,38023,La Laguna,Los Baldios Centro Ciudadano San Francisco de Paula,www.fundailusiones.es,quimeva@ull.es,638577257.0,822103235.0,-16.32721912,28.46486726,2016-05-09T12:45:15,2017-06-14T10:45:33.311000
enseñanza especial,CPEE Nuestra Señora del Carmen ASPRONTE,AV,Avenida,La Salle,8,38005,38038,Santa Cruz de Tenerife,,www.colegionsdelcarmen.es,info@colegionsdelcarmen.es,922221746.0,922231008.0,-16.25686146,28.46268297,2016-05-09T12:45:15,2017-06-13T12:15:42.360000
enseñanza especial,CPEE Proyecto Martha,CM,Camino,San Francisco de Paula TF 265,118,38291,38023,La Laguna,Los Baldios,,mayombecole@gobiernodecanarias.org,922261976.0,,-16.3264988,28.46943914,2016-05-09T12:45:15.374000,2016-11-15T09:32:52.861000
enseñanza infantil y primaria,CPEI Angelitos,AV,Avenida,Cantabrico,58,38109,38032,El Rosario,Costanera,,,922688350.0,,-16.31317555,28.41105618,2016-05-09T12:45:15.374000,2015-08-04T10:47:48.724000
enseñanza infantil,CPEI Arco Iris,CR,Carretera,General TF 28 Sur,1,38107,38038,Santa Cruz de Tenerife,Taco,,,922614986.0,,-16.30012968,28.44510649,2016-05-09T12:45:15.374000,2017-03-15T08:55:35.577000
enseñanza especializada,CPEI Bilingue Ding Dong,AV,Avenida,Sor Soledad Cobian,42,38300,38026,La Orotava,,,,922322191.0,,-16.51864899,28.39150891,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
enseñanza infantil,CPEI Cachito Mio,CL,Calle,Adargoma Tranversal 1,5,38296,38023,La Laguna,San Bartolome de Geneto,www.cachitomio.es,cicachitomio@hotmail.com,922311403.0,922820652.0,-16.3119169,28.46639017,2016-05-09T12:45:15.374000,2015-08-03T12:35:58.453000
enseñanza infantil,CPEI Caperucita Roja,CL,Calle,Enrique Wolfson,71,38004,38038,Santa Cruz de Tenerife,,,,922276075.0,,-16.25474658,28.47473175,2016-05-09T12:45:15.374000,2015-08-05T07:59:45.672000
enseñanza infantil,CPEI Crisol de Amistad,CL,Calle,Bencheque,1,38010,38038,Santa Cruz de Tenerife,Ofra,,,922648317.0,,-16.28829646,28.45073418,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
enseñanza infantil,CPEI Cucu,CL,Calle,Trebol,13,38107,38038,Santa Cruz de Tenerife,La Gallega,,,822174969.0,,-16.31969188,28.42966872,2016-05-09T12:45:15,2016-08-04T10:05:15.822000
enseñanza infantil,CPEI Chispas,CL,Calle,San Antonio,14,38001,38038,Santa Cruz de Tenerife,,,,922531406.0,,-16.25041356,28.47248638,2016-05-09T12:45:15.374000,2015-08-04T10:12:59.219000
enseñanza infantil y primaria,CPEI Don Osito,CL,Calle,Valerio J Padron,67,38350,38043,Tacoronte,El Cantillo,,nerea130@hotmail.com,922561945.0,,-16.40640651,28.48293013,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
enseñanza infantil,CPEI El Barco de Buba,CL,Calle,El Rey y La Reina,7,38205,38023,La Laguna,Cm La Hornera,elbarcodebuba.com,,635128066.0,,-16.30937555,28.47442222,2016-05-09T12:45:15.374000,2015-08-04T14:00:57.411000
guarderias centros infantiles,CPEI El Bosque de los Sueños,CL,Calle,Rayco Callejon 3,5,38500,38020,Güimar,,www.centroinfantilbosque.com,c.i.elbosque@gmail.com,616314539.0,,-16.40133965,28.3306801,2016-05-09T12:45:15.374000,2017-03-14T12:30:51.511000
enseñanza infantil,CPEI El Creyon,CR,Carretera,General TF 152 Norte,236,38330,38023,La Laguna,Guamasa Esq Cl Candil,,,670229664.0,,-16.3728518,28.49228556,2016-05-09T12:45:15.374000,2015-08-04T13:46:20.206000
enseñanza infantil y primaria,CPEI El Duende Magico,CL,Calle,Real Orotava,50,38359,38041,El Sauzal,Ravelo,,felifat@hotmail.com,922584957.0,,-16.41301944,28.46176666,2016-05-09T12:45:15.374000,2016-06-13T10:13:18.740000
enseñanza infantil,CPEI El Jardin,CL,Calle,Santa Teresa Jornet Ibars,11,38004,38038,Santa Cruz de Tenerife,,,,922289757.0,,-16.26024927,28.46516607,2016-05-09T12:45:15.374000,2018-12-04T12:51:27.704000
enseñanza infantil y primaria,CPEI El Patio de Mi Casa,CL,Calle,Subida Malpais,9,38540,38011,Candelaria,Malpais,,elpatiodemicasa2008@hotmail.com,649912793.0,,-16.38773082,28.34658976,2016-05-09T12:45:15.374000,2015-08-04T10:52:21.377000
enseñanza infantil,CPEI Finca El Moral,CR,Carretera,General TF 293 Santa Maria del Mar,87,38111,38038,Santa Cruz de Tenerife,Santa Maria del Mar,www.waldorf.org,waldorfelmoral@gmail.com,922613238.0,,-16.31237223,28.42481093,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
enseñanza especializada,CPEI First Little School Tacoronte,CL,Calle,San Agustin,6,38350,38043,Tacoronte,,,,922563292.0,,-16.41091481,28.48112911,2016-05-09T12:45:15.374000,2015-08-04T13:42:46.792000
enseñanza infantil,CPEI Globitos,CL,Calle,Ibaute,1,38111,38038,Santa Cruz de Tenerife,Acoran Ur Brisamar,www.centroinfantilglobitos.es,centroinfantilglobitos@hotmail.com,822016334.0,,-16.30906512,28.41671954,2016-05-09T12:45:15.374000,2015-11-25T09:11:53.500000
enseñanza infantil,CPEI Gusyluz,AV,Avenida,Veinticinco de Julio,21,38004,38038,Santa Cruz de Tenerife,,www.gusyluz.es,,922296363.0,,-16.25590023,28.47135685,2016-05-09T12:45:15.374000,2016-08-04T10:14:02.456000
enseñanza infantil y primaria,CPEI Heidi,CL,Calle,Lope de Vega,31,38005,38038,Santa Cruz de Tenerife,Esq Cl Garcilaso de la Vega,www.centroinfantilheidi.com,gheidi@inicia.es,922224839.0,,-16.25853,28.46271299,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
enseñanza infantil,CPEI Higopico,CL,Calle,Holder,7,38111,38038,Santa Cruz de Tenerife,Santa Maria del Mar,,,922615395.0,,-16.30613101,28.42356357,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
enseñanza infantil y primaria,CPEI Hogar Infantil,CL,Calle,Francisco Afonso Carrillo,5,38300,38026,La Orotava,Las Araucarias,,,922332064.0,,-16.51417033,28.39619024,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
enseñanza infantil,CPEI Hugolandia,CL,Calle,Irene,15,38320,38038,Santa Cruz de Tenerife,Vistabella,,,922645648.0,,-16.28363242,28.46384418,2016-05-09T12:45:15.374000,2015-08-04T10:32:18.111000
enseñanza infantil y primaria,CPEI Humbi,AV,Avenida,Madroñal,10,38679,38001,Adeje,Torviscas Alto,,direccion@colegiocostaadeje.com,922713217.0,,-16.72655369,28.09553941,2016-05-09T12:45:15.374000,2015-08-04T12:43:52.150000
enseñanza infantil y primaria,CPEI Indalin,CL,Calle,Guanches de la Virgen de Candelaria,7,38509,38011,Candelaria,Cm Cementerio,imagenia.eu,centroinfantilindalin@gmail.com,922583252.0,,-16.37482008,28.35020433,2016-05-09T12:45:15,2016-07-15T09:04:11.757000
enseñanza infantil y primaria,CPEI Jardin de los Cuentos,CL,Calle,La Era,1,38530,38011,Candelaria,Las Caletillas,,ruti_812@hotmail.com,922956557.0,,-16.36168673,28.38126902,2016-05-09T12:45:15.374000,2015-08-04T10:51:48.627000
enseñanza infantil,CPEI La Bola de Cristal,CM,Camino,Las Mercedes TF 113,58,38208,38023,La Laguna,Las Mercedes,,info@centroinfantilboladecristal.com,678007050.0,,-16.30395252,28.50484141,2016-05-09T12:45:15.374000,2017-03-08T14:54:24.025000
enseñanza infantil y primaria,CPEI La Casa de Alicia,CL,Calle,Sansofe,1,38296,38023,La Laguna,Geneto,,,,,-16.30887406,28.45815852,2016-05-09T12:45:15.374000,2015-08-03T12:35:58.453000
enseñanza infantil y primaria,CPEI La Escuelita,CL,Calle,San Valentin,9,38009,38038,Santa Cruz de Tenerife,Ur Tristan Cm Hierro,www.laescuelita.eu,laescuelita.eu@gmail.com,682490268.0,,-16.27687012,28.45953349,2016-05-09T12:45:15.374000,2015-08-04T10:31:21.721000
enseñanza infantil,CPEI La Higuerita,CL,Calle,Alfonso Garcia Ramos,17,38320,38023,La Laguna,La Cuesta,ceilahiguerita.com,info@ceilahiguerita.com,922651111.0,,-16.29238182,28.47053468,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
enseñanza infantil,CPEI La Pequeña Aldea,CL,Calle,Anemona,25,38107,38038,Santa Cruz de Tenerife,El Tablero,,,922315470.0,,-16.34054943,28.42901405,2016-05-09T12:45:15.374000,2017-06-05T09:34:44.710000
enseñanza infantil,CPEI La Vaca Paca,CL,Calle,Juan Vara Teran,3,38009,38038,Santa Cruz de Tenerife,Vistabella,www.lavacapacatenerife.com,lavacapaca_cejas@yahoo.es,679487082.0,,-16.28161259,28.46201349,2016-05-09T12:45:15.374000,2016-08-04T10:14:48.909000
enseñanza infantil y primaria,CPEI Los Globos,CR,Carretera,Botanico,16,38400,38028,Puerto de la Cruz,,,,922335628.0,,-16.54464618,28.41267727,2016-05-09T12:45:15.374000,2015-08-04T13:21:58.324000
enseñanza infantil y primaria,CPEI Maria Isabel Sarmiento,AV,Avenida,Nuestra Señora del Carmen,0,38150,38038,Santa Cruz de Tenerife,Valleseco,,38006289@gobiernodecanarias.org,922597728.0,,-16.2377238,28.48849598,2016-05-09T12:45:15,2017-03-08T13:00:45.294000
guarderias centros infantiles,CPEI Milupin,AV,Avenida,Bartolome Cairasco,36,38206,38023,La Laguna,El Coromoto,,,922256318.0,,-16.32546497,28.48188284,2016-05-09T12:45:15.374000,2015-08-04T13:49:06.256000
enseñanza infantil,CPEI Mimitos,CL,Calle,Enrique Wolfson,24,38004,38038,Santa Cruz de Tenerife,,www.centroinfantilmimitos.com,mamidacar@hotmail.com,922293200.0,,-16.256735,28.47312781,2016-05-09T12:45:15.374000,2015-08-05T07:57:56.127000
enseñanza infantil,CPEI Nanin,CL,Calle,Doctor Jimenez Diaz,4,38007,38038,Santa Cruz de Tenerife,,,centroinfantilnanin@gmail.com,922231224.0,,-16.26781533,28.46490823,2016-05-09T12:45:15.374000,2015-08-04T10:38:26.043000
enseñanza infantil,CPEI Nanin II,CL,Calle,Alvarez de Lugo,5,38004,38038,Santa Cruz de Tenerife,,,,922285560.0,,-16.25746894,28.4698608,2016-05-09T12:45:15.374000,2015-08-05T07:57:56.127000
enseñanza infantil y primaria,CPEI Niño de Adeje,CL,Calle,El Valito,10,38670,38001,Adeje,,,escuelainfantiladeje@hotmail.com,922711571.0,,-16.72405688,28.11992163,2016-05-09T12:45:15.374000,2015-08-04T12:45:37.305000
enseñanza infantil y primaria,CPEI Palacio de los Deseos,CL,Calle,Guanches de la Virgen de Candelaria,81,38509,38011,Candelaria,,,,922956473.0,,-16.37872277,28.34936136,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
enseñanza infantil,CPEI Parque,CL,Calle,Marcos Redondo,1,38208,38023,La Laguna,,www.ciparque.com,,922634828.0,,-16.32216375,28.49282525,2016-05-09T12:45:15.374000,2015-08-05T08:37:42.940000
enseñanza infantil,CPEI Parque,CL,Calle,Numancia,11,38002,38038,Santa Cruz de Tenerife,,www.ciparque.com,direccion@ciparque.com,922289657.0,,-16.25378515,28.47009552,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
enseñanza infantil y primaria,CPEI Pekeñukis,CL,Calle,Tinerfe El Grande,13,38670,38001,Adeje,Ed Paola Lc 1,,,622201060.0,,-16.72579292,28.11917886,2016-05-09T12:45:15.374000,2015-08-04T12:45:37.305000
enseñanza infantil y primaria,CPEI Piolin,CL,Calle,El Calvario,20,38430,38022,Icod de los Vinos,,,,922815080.0,,-16.71338969,28.36874574,2016-05-09T12:45:15.374000,2017-10-31T10:27:46.016000
enseñanza infantil,CPEI Piolyns,CL,Calle,Enrique Wolfson,63,38004,38038,Santa Cruz de Tenerife,,www.centroinfantilpiolyns.com,centroinfantilpiolyn@-gmail.com,922245959.0,,-16.25502061,28.47455549,2016-05-09T12:45:15.374000,2015-08-05T07:59:45.672000
enseñanza infantil,CPEI Princesa Yballa,UR,Urbanización,Princesa Yballa,5,38320,38023,La Laguna,La Cuesta Princesa Yballa Bq 5,centroinfantilprincesayballa.wordpress.com,princesa_yballa@hotmail.com,922641216.0,922641216.0,-16.28896718,28.4686521,2016-05-09T12:45:15,2016-06-29T10:30:34.487000
enseñanza infantil y primaria,CPEI Sagrado Corazon de Jesus,CR,Carretera,España TF 217,82,38390,38039,Santa Úrsula,,,lailafernandez@hotmail.com,922300803.0,922304614.0,-16.48622296,28.42345872,2016-05-09T12:45:15,2018-02-09T13:38:07.800000
guarderias centros infantiles,CPEI Santa Fe,CR,Carretera,General TF 13 Punta Hidalgo,21,38292,38046,Tegueste,Las Canteras,,gardesantafe@hotmail.com,922268569.0,,-16.308683,28.51375999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
enseñanza infantil,CPEI Tagara,CL,Calle,Doctor Gonzalez Coviella,15,38004,38038,Santa Cruz de Tenerife,,,tagaradireccion@yahoo.es,922289657.0,922275336.0,-16.25810886,28.47609689,2016-05-09T12:45:15.374000,2015-08-05T07:59:45.672000
enseñanza infantil,CPEI Tagoror,CL,Calle,Decano Consular Jesus Ramos Gonzalez,1,38111,38038,Santa Cruz de Tenerife,Añaza 100 Vdas Pt 12 Lc A,,tagoror200@hotmail.com,922688425.0,,-16.29908763,28.42190175,2016-05-09T12:45:15.374000,2015-11-06T13:06:22.641000
enseñanza infantil y primaria,CPEI Topolino,AV,Avenida,Chincanayros,20,38434,38022,Icod de los Vinos,El Empalme,www.citopolino.es,citopolino@telefonica.net,922122345.0,,-16.69725557,28.37728935,2016-05-09T12:45:15.374000,2015-08-04T13:11:46.082000
guarderias centros infantiles,CPEI Triciclo,CR,Carretera,General TF 28 Sur,80,38652,38006,Arona,La Camella Km 92,,yaizza11@hotmail.com,922720828.0,0.0,-16.68741941,28.07681383,2016-05-09T12:45:15,2017-03-30T10:13:01.532000
guarderias centros infantiles,CPEI Ventana Magica,AV,Avenida,Santa Cruz,17,38500,38020,Güimar,,,,,,-16.40876156,28.31699367,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
guarderias centros infantiles,CPEI Ventana Magica,AV,Avenida,Cristobal Colon,17,38508,38020,Güimar,Puertito de Guimar Ed Izaña,,sergon@gestores.net,922528635.0,,-16.374601,28.29589099,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
guarderias centros infantiles,CPEIL Oso Mimoso,AV,Avenida,Buenos Aires,90,38005,38038,Santa Cruz de Tenerife,,,ci.osomimoso@hotmail.com,922595955.0,,-16.25474371,28.46089408,2016-05-09T12:45:15.374000,2016-06-13T10:13:18.740000
enseñanza infantil y primaria,CPEIP Colegio Luther King,CM,Camino,La Molineta,50,38509,38004,Arafo,El Carreton,www.lutherking.com,secretarialka@lutherking.com,696987637.0,922257637.0,-16.38240921,28.3300739,2016-05-17T12:33:15.973000,2016-05-18T10:06:46.518000
enseñanza infantil y primaria,CPEIPS Acaymo,CL,Calle,San Casiano,10,38108,38023,La Laguna,Taco,,colegioacaymo@telefonica.net,922610694.0,,-16.29939625,28.45346557,2016-05-09T12:45:15.374000,2016-04-29T13:36:10.302000
enseñanza infantil y primaria,CPEIPS Acaymo,CL,Calle,San Clemente,46,38108,38023,La Laguna,Taco,,colegioacaymo@telefonica.net,922610694.0,,-16.29988156,28.45377035,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
enseñanza infantil y primaria,CPEIPS Adonai,CL,Calle,Adonai,1,38111,38038,Santa Cruz de Tenerife,Costanera,,adonai@aid.es,922686221.0,922686220.0,-16.31049741,28.41528285,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
enseñanza infantil y primaria,CPEIPS Casa Azul,CM,Camino,Casa Azul,1,38312,38026,La Orotava,Las Arenas,www.colegiocasaazul.com,secretaria@colegiocasaazul.com,922384704.0,922370502.0,-16.5510214,28.39710856,2016-05-09T12:45:15,2016-11-24T12:38:53.169000
enseñanza infantil y primaria,CPEIPS Cervantes,CL,Calle,Principe Ruyman,19,38008,38038,Santa Cruz de Tenerife,Bo Salud,,cervantestfe@hotmail.com,922220264.0,,-16.27129722,28.46947846,2016-05-09T12:45:15.374000,2015-08-04T10:34:15.531000
enseñanza infantil y primaria,CPEIPS Cisneros Alter,CL,Calle,Bentejui,9,38320,38023,La Laguna,Pg Camino La Piterita,www.cisnerosalter.com,cisnerosalter@cisnerosalter.com,922661668.0,922661448.0,-16.29108029,28.47487369,2016-05-09T12:45:15.374000,2016-06-13T10:13:18.740000
enseñanza infantil y primaria,CPEIPS Cisneros Alter Instalaciones Deportivas,CL,Calle,Bentejui,5,38320,38023,La Laguna,Pg Camino La Piterita,www.cisnerosalter.com,cisnerosalter@cisnerosalter.com,922661668.0,922661448.0,-16.29073713,28.47572489,2016-05-09T12:45:15.374000,2016-06-13T10:13:18.740000
enseñanza infantil y primaria,CPEIPS Colon Grama,CL,Calle,Agrupacion Bincheny,19,38108,38023,La Laguna,El Cardonal,,colegiocolontenerife@gmail.com,922612457.0,922610154.0,-16.298776,28.44969899,2016-05-09T12:45:15,2017-10-03T12:09:58.992000
enseñanza infantil y primaria,CPEIPS Costa Adeje,AV,Avenida,Madroñal,10,38679,38001,Adeje,Torviscas Alto,,direccion@colegiocostaadeje.com,922713217.0,,-16.72616751,28.09548562,2016-05-09T12:45:15.374000,2015-08-04T12:43:52.150000
enseñanza infantil y primaria,CPEIPS Chamberi,CL,Calle,San Juan de la Cruz,62,38009,38038,Santa Cruz de Tenerife,Chamberi,,info@colegiochamberi.com,922227721.0,,-16.27472631,28.44923492,2016-05-09T12:45:15,2016-06-14T09:52:08.367000
enseñanza infantil y primaria,CPEIPS Decroly,CM,Camino,Las Mercedes TF 113,125,38208,38023,La Laguna,Las Mercedes Cm Verde,www.colegiodecroly.es,colegiodecroly@colegiodecroly.es,922252309.0,922261638.0,-16.30205971,28.50781109,2016-05-09T12:45:15.374000,2017-03-08T14:54:24.025000
enseñanza infantil y primaria,CPEIPS Dominicas,CR,Carretera,General TF 180 Santa Cruz La Laguna,51,38009,38038,Santa Cruz de Tenerife,Vistabella,,dominicasc@planalfa.es,922644011.0,922644090.0,-16.28083229,28.45964422,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
enseñanza infantil y primaria,CPEIPS Echeyde I,CL,Calle,La Vica,17,38010,38038,Santa Cruz de Tenerife,Ofra,colegioecheyde.com,secretariae1@colegioecheyde.com,922648103.0,922661508.0,-16.28997813,28.45171301,2016-05-09T12:45:15,2017-06-14T12:18:54.298000
enseñanza infantil y primaria,CPEIPS Echeyde II,CL,Calle,Los Angeles,0,38296,38023,La Laguna,Geneto,,secretariae2@colegioecheyde.com,922250064.0,922254048.0,-16.312493,28.45604925,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
enseñanza infantil y primaria,CPEIPS Echeyde III,CM,Camino,Los Vivitos,0,38626,38006,Arona,Benitez,,secretariaE3@colegioecheyde.com,922720919.0,922720261.0,-16.663246,28.05718999,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
enseñanza infantil y primaria,CPEIPS Escuelas Pias,PS,Paseo,Escuelas Pias,31,38006,38038,Santa Cruz de Tenerife,,www.escuelaspiastenerife.es,secretaria@escuelaspiastenerife.es,922279558.0,922279658.0,-16.25916885,28.47301681,2016-05-09T12:45:15.374000,2015-08-05T07:55:58.894000
enseñanza infantil y primaria,CPEIPS Hispano,CL,Calle,Magistrado Fernandez Diaz,2,38008,38038,Santa Cruz de Tenerife,Salud Alto,hispano1961.blogspot.com.es,hispanolasalud@gmail.com,922224794.0,922224794.0,-16.27767487,28.47223446,2016-05-09T12:45:15.374000,2015-08-04T10:34:15.531000
enseñanza infantil y primaria,CPEIPS Hispano Britanico,CM,Camino,Las Mantecas,26,38320,38023,La Laguna,Las Mantecas,www.colegiohispanobritanico.es,info@colegiohispanobritanico.es,922640112.0,922653505.0,-16.29852897,28.46800218,2016-05-09T12:45:15,2018-02-16T13:18:52.530000
enseñanza infantil y primaria,CPEIPS Hispano Ingles,RB,Rambla,Santa Cruz,94,38004,38038,Santa Cruz de Tenerife,,www.colegio-hispano-ingles.es,buzon@colegio-hispano-ingles.es,922276212.0,922278477.0,-16.25746522,28.47101607,2016-05-09T12:45:15.374000,2015-08-05T07:57:56.127000
enseñanza secundaria,CPEIPS Hogar Escuela Maria Auxiliadora,CL,Calle,La Rosa,40,38001,38038,Santa Cruz de Tenerife,,,titular@hescuela.salesianas.com,922282212.0,922282216.0,-16.24894776,28.47178272,2016-05-09T12:45:15,2017-02-20T09:25:59.718000
enseñanza infantil y primaria,CPEIPS Isabel La Catolica San Antonio,CL,Calle,General Gutierrez,2,38108,38023,La Laguna,Taco,,isabellacatolicasanantonio@yahoo.es,922620856.0,,-16.29994528,28.44765597,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
enseñanza infantil y primaria,CPEIPS La Milagrosa,AV,Avenida,Doctor Emilio Luque Moreno,46,38300,38026,La Orotava,,,lamilagrosalaorotava@hijascaridad.org,922330640.0,922330650.0,-16.519035,28.39210599,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
enseñanza secundaria,CPEIPS La Salle La Laguna,CL,Calle,Dacio Ferrera Martin,7,38207,38023,La Laguna,La Verdellada,www.lasalle.es,lasallelalaguna@lasalle.es,922261611.0,,-16.30808719,28.48448417,2016-05-09T12:45:15.374000,2015-08-04T13:56:30.177000
enseñanza infantil y primaria,CPEIPS La Salle San Ildefonso,AV,Avenida,La Salle,3,38005,38038,Santa Cruz de Tenerife,,www.lasallesi.com,sanildefonso@lasalle.es,922214000.0,922214633.0,-16.25643041,28.46246527,2016-05-09T12:45:15,2018-03-01T10:13:43.046000
enseñanza secundaria,CPEIPS Luther King Sur,CL,Calle,Hermano Pedro,11,38628,38035,San Miguel,Aldea Blanca,www.lutherking.com,colegiosur@lutherking.com,922167156.0,922167354.0,-16.62601279,28.06532864,2016-05-09T12:45:15.374000,2015-08-04T12:03:19.806000
enseñanza infantil y primaria,CPEIPS Mainlop,AV,Avenida,Vallehermoso,9,38108,38023,La Laguna,El Cardonal,,colegiomainlop@terra.es,922612168.0,922612168.0,-16.298776,28.44993499,2016-05-09T12:45:15,2017-10-03T12:10:22.054000
enseñanza infantil y primaria,CPEIPS Mayco,AV,Avenida,Bartolome Cairasco,40,38206,38023,La Laguna,El Coromoto,www.maycoschool.org,secretaria_central@maycoschool.org,922250685.0,922251137.0,-16.32569466,28.48191159,2016-05-09T12:45:15.374000,2015-08-04T13:49:06.256000
enseñanza infantil y primaria,CPEIPS Mayco,CM,Camino,Del Medio,64,38206,38023,La Laguna,,www.maycoschool.org,secretaria_central@maycoschool.org,922266302.0,922266302.0,-16.32621973,28.47975333,2016-05-09T12:45:15.374000,2015-08-04T13:49:06.256000
enseñanza infantil y primaria,CPEIPS Mayco,CL,Calle,Tabares de Cala,76,38201,38023,La Laguna,,www.maycoschool.org,secretaria_central@maycoschool.org,922631145.0,922266302.0,-16.31394892,28.49249879,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
enseñanza infantil y primaria,CPEIPS Mayex,CL,Calle,Pintor Cristino de Vera,14,38201,38023,La Laguna,,,mayex@colegiomayex.com,922258981.0,,-16.31536911,28.4913604,2016-05-09T12:45:15.374000,2018-01-15T13:23:34.454000
enseñanza infantil y primaria,CPEIPS Montessori,CL,Calle,Emilio Calzadilla,32,38002,38038,Santa Cruz de Tenerife,,,mdevora@hotmail.com,922291362.0,922282734.0,-16.24964462,28.46914176,2016-05-09T12:45:15.374000,2015-08-04T10:16:43.810000
enseñanza infantil y primaria,CPEIPS Nazaret,CL,Calle,El Sol,11,38410,38031,Los Realejos,Realejo Alto,,direccion@nazaretrealejos.org,922340305.0,,-16.58373599,28.3789,2016-05-09T12:45:15.374000,2019-02-13T07:58:18.250000
enseñanza infantil y primaria,CPEIPS Nuestra Señora del Buen Consejo,CL,Calle,Manuel Gonzalez Trujillo,3,38430,38022,Icod de los Vinos,,,colegio@buenconsejoicod.com,922810087.0,,-16.72057173,28.36613169,2016-05-09T12:45:15.374000,2016-03-16T14:29:27.883000
