actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
administracion publica servicios cultura,Instituto Canario de Desarrollo Cultural,CL,Calle,Imeldo Seris,25,38003,38038,Santa Cruz de Tenerife,,www.gobiernodecanarias.org/cultura/ccr/Contacto/,oasc@icdcultural.org,922531101.0,922242419.0,-16.25014814,28.46591005,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion publica otro tipo,Instituto de Astrofisica de Canarias,CL,Calle,Via Lactea,0,38205,38023,La Laguna,Gracia,iac.es,,922605200.0,,-16.30834938,28.47477497,2017-10-30T14:01:41,2018-03-22T12:57:48.228000
administracion publica servicios cultura,Instituto de Estudios Hispanicos,CL,Calle,Quintana,18,38400,38028,Puerto de la Cruz,,www.iehcan.com,info@iehcan.com,922388607.0,922383731.0,-16.54929463,28.41687323,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion publica juzgado,Instituto de Medicina Legal,CR,Carretera,General TF 194 La Cuesta Taco,0,38320,38023,La Laguna,Hospital Universitario de Canarias Campus Ciencias de la Salud,,,922670238.0,922370349.0,-16.2915016,28.45593193,2017-01-27T08:56:43,2017-01-27T08:56:43
administracion publica otro tipo,Instituto Tecnologico de Energias Renovables ITER,PG,Polígono,Industrial de Granadilla,0,38612,38017,Granadilla de Abona,Pg Granadilla,www.iter.es,difusion@iter.es,922391000.0,922391001.0,-16.51286763,28.07044646,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
administracion publica servicios cultura,Isabel Acosta,CL,Calle,Agustin de Betancourt,11,38400,38028,Puerto de la Cruz,A,,,,,-16.549272,28.41675372,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
administracion publica seguridad social,ISM Direccion Local 1,LG,"Lugar, zona",Muelle Los Cristianos,1,38650,38006,Arona,Los Cristianos,,,922790997.0,922753681.0,-16.720375,28.04970198,2016-05-09T12:45:15,2023-11-13T13:13:10.621000
administracion publica juzgado,Juzgado de Instruccion N 1,PZ,"Plaza, plazoleta",Adelantado,12,38201,38023,La Laguna,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924327.0,922924328.0,-16.31296157,28.48729147,2016-05-09T12:45:15.374000,2018-11-27T09:19:15.574000
administracion publica juzgado,Juzgado de Instruccion N 1,AV,Avenida,Chayofita,2,38650,38006,Arona,Los Cristianos,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922747360.0,922747359.0,-16.72264728,28.05895097,2016-05-09T12:45:15,2018-11-27T07:59:34.175000
administracion publica juzgado,Juzgado de Instruccion N 1,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349144.0,922349145.0,-16.25113806,28.46008158,2016-05-09T12:45:15,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de Instruccion N 2,PZ,"Plaza, plazoleta",Adelantado,12,38201,38023,La Laguna,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924338.0,922924339.0,-16.31291852,28.4873689,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de Instruccion N 2,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349156.0,922349157.0,-16.2510909,28.46002337,2016-05-09T12:45:15,2018-11-27T09:46:38
administracion publica juzgado,Juzgado de Instruccion N 2,AV,Avenida,Chayofita,2,38650,38006,Arona,Los Cristianos,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922747490.0,922747491.0,-16.72255156,28.05900048,2016-05-09T12:45:15,2016-05-16T08:39:05
administracion publica juzgado,Juzgado de Instruccion N 3,PZ,"Plaza, plazoleta",Adelantado,12,38201,38023,La Laguna,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924349.0,922924350.0,-16.31291352,28.48732843,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de Instruccion N 3,AV,Avenida,Chayofita,2,38650,38006,Arona,Los Cristianos,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922747112.0,922747113.0,-16.72246245,28.05892476,2016-05-09T12:45:15,2016-05-16T08:39:05
administracion publica juzgado,Juzgado de Instruccion N 3,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349168.0,922349169.0,-16.25110267,28.45998958,2016-05-09T12:45:15,2018-11-27T09:46:38
administracion publica juzgado,Juzgado de Instruccion N 4,PZ,"Plaza, plazoleta",Adelantado,12,38201,38023,La Laguna,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924361.0,922924362.0,-16.31291152,28.48729059,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de Instruccion N 4,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349180.0,922349181.0,-16.25110502,28.45995028,2016-05-09T12:45:15,2018-11-27T09:46:38
administracion publica juzgado,Juzgado de Instruccion N 4,AV,Avenida,Chayofita,2,38650,38006,Arona,Los Cristianos,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922747452.0,922747456.0,-16.72261427,28.05906747,2016-05-09T12:45:15,2016-05-16T08:39:05
administracion publica juzgado,Juzgado de Instruccion N 5,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349193.0,922349194.0,-16.25109639,28.45991787,2016-05-09T12:45:15,2018-11-27T09:46:38
administracion publica juzgado,Juzgado de lo Contencioso Administrativo N 1,CL,Calle,Jose Emilio Garcia Gomez,5,38003,38038,Santa Cruz de Tenerife,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922224908.0,922225995.0,-16.25755096,28.45674786,2016-05-09T12:45:15.374000,2018-11-27T09:44:37.322000
administracion publica juzgado,Juzgado de lo Contencioso Administrativo N 2,CL,Calle,Jose Emilio Garcia Gomez,5,38003,38038,Santa Cruz de Tenerife,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922224909.0,922209001.0,-16.25753684,28.45677751,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de lo Contencioso Administrativo N 3,CL,Calle,Jose Emilio Garcia Gomez,5,38003,38038,Santa Cruz de Tenerife,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922211491.0,922228583.0,-16.25751174,28.45673476,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de lo Contencioso Administrativo N 4,CL,Calle,Jose Emilio Garcia Gomez,5,38003,38038,Santa Cruz de Tenerife,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922201395.0,922223867.0,-16.25749606,28.45676372,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de lo Mercantil N 1,CL,Calle,Leoncio Rodriguez,7,38003,38038,Santa Cruz de Tenerife,Ed El Cabo Pt 4,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922951137.0,922951138.0,-16.2517687,28.46133282,2016-05-09T12:45:15,2018-11-27T10:20:38.236000
administracion publica juzgado,Juzgado de lo Penal N 1,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349204.0,922349205.0,-16.25122458,28.4600558,2016-05-09T12:45:15,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de lo Penal N 2,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349216.0,922349217.0,-16.25105441,28.46003573,2016-05-09T12:45:15,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de lo Penal N 3,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349228.0,922349229.0,-16.25103108,28.46007328,2016-05-09T12:45:15,2018-11-27T10:07:17
administracion publica juzgado,Juzgado de lo Penal N 4,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349240.0,922349241.0,-16.25100219,28.46001394,2016-05-09T12:45:15,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de lo Penal N 5,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349028.0,922349030.0,-16.25106638,28.4599271,2016-05-09T12:45:15,2018-11-27T10:07:17
administracion publica juzgado,Juzgado de lo Penal N 6,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349487.0,922349488.0,-16.2510405,28.45993676,2016-05-09T12:45:15,2018-11-27T10:07:17
administracion publica juzgado,Juzgado de lo Penal N 8,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349127.0,922349128.0,-16.25098982,28.46004894,2016-05-09T12:45:15,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de lo Penal N 9,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922951160.0,922951160.0,-16.25101038,28.4599814,2016-05-09T12:45:15,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de lo Social N 1,AV,Avenida,Tres de Mayo,24,38003,38038,Santa Cruz de Tenerife,Ed Filadelfia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171858.0,822171859.0,-16.25622627,28.45946705,2016-05-09T12:45:15.374000,2018-11-27T10:24:26.514000
administracion publica juzgado,Juzgado de lo Social N 2,AV,Avenida,Tres de Mayo,24,38003,38038,Santa Cruz de Tenerife,Ed Filadelfia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924782.0,922924783.0,-16.25610657,28.45945843,2016-05-09T12:45:15,2018-11-27T10:24:26.514000
administracion publica juzgado,Juzgado de lo Social N 3,AV,Avenida,Tres de Mayo,24,38003,38038,Santa Cruz de Tenerife,Ed Filadelfia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924795.0,922924796.0,-16.2561165,28.45949921,2016-05-09T12:45:15,2018-11-27T10:24:26.514000
administracion publica juzgado,Juzgado de lo Social N 4,AV,Avenida,Tres de Mayo,24,38003,38038,Santa Cruz de Tenerife,Ed Filadelfia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924808.0,922924809.0,-16.25616198,28.45943424,2016-05-09T12:45:15,2018-11-27T10:24:26.514000
administracion publica juzgado,Juzgado de lo Social N 5,AV,Avenida,Tres de Mayo,24,38003,38038,Santa Cruz de Tenerife,Ed Filadelfia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924821.0,922924822.0,-16.25620594,28.45942747,2016-05-09T12:45:15,2018-11-27T10:24:26.514000
administracion publica juzgado,Juzgado de lo Social N 6,AV,Avenida,Tres de Mayo,24,38003,38038,Santa Cruz de Tenerife,Ed Filadelfia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922924834.0,922924835.0,-16.25617444,28.4594745,2016-05-09T12:45:15,2018-11-27T10:24:26.514000
administracion publica juzgado,Juzgado de lo Social N 7,CL,Calle,Leoncio Rodriguez,7,38003,38038,Santa Cruz de Tenerife,Ed El Cabo Pt 4,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171873.0,922871874.0,-16.25172779,28.46126671,2016-05-09T12:45:15,2018-11-27T10:20:38.236000
administracion publica juzgado,Juzgado de lo Social N 8,CL,Calle,Leoncio Rodriguez,7,38003,38038,Santa Cruz de Tenerife,Ed El Cabo Pt 4,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171873.0,922871874.0,-16.25166243,28.46128335,2016-05-09T12:45:15,2018-11-27T10:14:18
administracion publica juzgado,Juzgado de Menores N 1,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349004.0,922349005.0,-16.25109433,28.46009293,2016-05-09T12:45:15.374000,2018-11-27T10:41:26.951000
administracion publica juzgado,Juzgado de Menores N 2,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349016.0,922349017.0,-16.25116997,28.46003957,2016-05-09T12:45:15,2018-11-27T09:44:37
administracion publica juzgado,Juzgado de Paz Adeje,CL,Calle,Grande,43,38670,38001,Adeje,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922780104.0,,-16.725218,28.12097696,2016-05-09T12:45:15.374000,2018-11-26T13:58:14.220000
administracion publica juzgado,Juzgado de Paz Arafo,CL,Calle,Aristides Ferrer,3,38550,38004,Arafo,,,,911511711.0,,-16.41879995,28.3397392,2016-05-09T12:45:15,2019-04-09T12:14:48.707000
administracion publica juzgado,Juzgado de Paz Arico,CL,Calle,Meleque,1,38580,38005,Arico,Villa de Arico,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922768242.0,922768651.0,-16.50101829,28.16574171,2016-05-09T12:45:15.374000,2018-11-26T14:36:42.363000
administracion publica juzgado,Juzgado de Paz Arona,AV,Avenida,Chayofita,20,38650,38006,Arona,Los Cristianos,,,922747300.0,922747306.0,-16.7223171,28.05865495,2017-08-10T13:23:19,2018-11-27T07:59:34.175000
administracion publica juzgado,Juzgado de Paz Buenavista,Cl,Calle,La Alhondiga,5,38480,38010,Buenavista del Norte,,,,922127175.0,,-16.85064971,28.37192282,2016-05-09T12:45:15,2023-10-18T14:04:54.665000
administracion publica juzgado,Juzgado de Paz Candelaria,AV,Avenida,Condes Santa Maria de Abona,21,38509,38011,Candelaria,Pz Villa de Teror Pl 1,,,922501009.0,,-16.37112535,28.35495767,2016-05-09T12:45:15,2018-11-26T13:39:59.126000
administracion publica juzgado,Juzgado de Paz El Rosario,PZ,"Plaza, plazoleta",Ayuntamiento,1,38290,38032,El Rosario,La Esperanza,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922010160.0,922297310.0,-16.36718488,28.4515428,2016-05-09T12:45:15.374000,2018-11-26T14:36:42.363000
administracion publica juzgado,Juzgado de Paz El Sauzal,CL,Calle,Constitucion,3,38360,38041,El Sauzal,,,,922570000.0,922570973.0,-16.43639039,28.47908164,2016-05-09T12:45:15,2018-05-29T09:59:13
administracion publica juzgado,Juzgado de Paz El Tanque,AV,Avenida,Principes de España,24,38435,38044,El Tanque,Tanque Alto,,,922136715.0,,-16.77920667,28.35626547,2016-05-09T12:45:15,2016-05-19T07:48:29
administracion publica juzgado,Juzgado de Paz Fasnia,CL,Calle,Emiliano Diaz Castro ,26,38570,38012,Fasnia,,,,922530028.0,,-16.43997305,28.23562201,2018-05-16T09:59:42,2018-05-16T09:59:42
administracion publica juzgado,Juzgado de Paz Garachico,GL,Glorieta,San Francisco,1,38450,38015,Garachico,,,,922830331.0,,-16.76398513,28.37311394,2016-05-09T12:45:15,2016-08-17T09:26:02
administracion publica juzgado,Juzgado de Paz Guia de Isora,CL,Calle,Ayuntamiento,6,38680,38019,Guía de Isora,,,,922852132.0,,-16.77843011,28.2093495,2016-05-09T12:45:15,2015-08-04T12:51:52
administracion publica juzgado,Juzgado de Paz Guimar,PZ,"Plaza, plazoleta",Domingo Diaz Martin,1,38500,38020,Güimar,,,,922514558.0,922510611.0,-16.41271988,28.31490155,2016-05-09T12:45:15,2018-11-26T13:24:35
administracion publica juzgado,Juzgado de Paz Icod de los Vinos,CL,Calle,San Agustin,85,38430,38022,Icod de los Vinos,,,,922869400.0,922869423.0,-16.71509382,28.36930215,2016-05-09T12:45:15,2018-11-26T13:58:14
administracion publica juzgado,Juzgado de Paz La Guancha,Cl,Calle,Solitica,43,38440,38018,La Guancha,La Guancha,,,922828423.0,,-16.65257985,28.37826716,2016-05-09T12:45:15,2023-10-18T14:04:54.665000
administracion publica juzgado,Juzgado de Paz La Laguna,PZ,"Plaza, plazoleta",Adelantado,12,38201,38023,La Laguna,,,,922924228.0,922924392.0,-16.31296102,28.48736549,2016-05-09T12:45:15,2018-11-26T14:41:22.905000
administracion publica juzgado,Juzgado de Paz La Matanza de Acentejo,AV,Avenida,Tinguaro,20,38370,38025,La Matanza,,,,922578489.0,922877871.0,-16.45674661,28.44800398,2016-05-09T12:45:15,2018-11-26T13:58:14.220000
administracion publica juzgado,Juzgado de Paz La Orotava,CL,Calle,Inocencio Garcia,11,38300,38026,La Orotava,,,,822171429.0,822171480.0,-16.52488316,28.39018832,2016-05-09T12:45:15,2018-11-27T09:16:11.527000
administracion publica juzgado,Juzgado de Paz La Victoria de Acentejo,PZ,"Plaza, plazoleta",La Iglesia,1,38380,38051,La Victoria,,,,922580031.0,922580176.0,-16.47008658,28.43424925,2017-02-22T09:11:09,2017-02-22T09:14:54
administracion publica juzgado,Juzgado de Paz Los Realejos,AV,Avenida,Canarias,6,38410,38031,Los Realejos,Realejo Alto,,,922346224.0,922346233.0,-16.58400818,28.3815051,2016-05-09T12:45:15,2023-10-18T14:39:08.082000
administracion publica juzgado,Juzgado de Paz Los Silos,PZ,"Plaza, plazoleta",La Luz,9,38470,38042,Los Silos,,,,922840026.0,,-16.81697065,28.36558256,2016-05-09T12:45:15,2015-08-04T12:59:27
administracion publica juzgado,Juzgado de Paz Puerto de la Cruz,CL,Calle,Santo Domingo,8,38400,38028,Puerto de la Cruz,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922366100.0,922366101.0,-16.54926973,28.41765346,2016-05-09T12:45:15,2018-11-26T14:41:22.905000
administracion publica juzgado,Juzgado de Paz San Juan de la Rambla,CL,Calle,Diecinueve de Marzo,31,38428,38034,San Juan de la Rambla,San Jose,,,922360003.0,922350060.0,-16.64568883,28.38007771,2016-05-09T12:45:15,2015-08-04T13:13:28
administracion publica juzgado,Juzgado de Paz San Miguel de Abona,CR,Carretera,General TF 65 Los Abrigos,30,38620,38035,San Miguel,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922700000.0,922167168.0,-16.61597516,28.09681573,2016-05-09T12:45:15.374000,2018-11-26T13:58:14.220000
administracion publica juzgado,Juzgado de Paz Santa Cruz de Tenerife,AV,Avenida,Tres de Mayo,3,38003,38038,Santa Cruz de Tenerife,Palacio de Justicia,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922349573.0,922349572.0,-16.25122067,28.45998559,2016-05-09T12:45:15,2018-11-27T10:01:57.908000
administracion publica juzgado,Juzgado de Paz Santa Ursula,CR,Carretera,España TF 217,5,38390,38039,Santa Úrsula,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922601640.0,922302163.0,-16.491387,28.42555599,2016-05-09T12:45:15,2018-11-26T13:58:14.220000
administracion publica juzgado,Juzgado de Paz Santiago del Teide,PZ,"Plaza, plazoleta",La Placeta,19,38690,38040,Santiago del Teide,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922868389.0,922863838.0,-16.815645,28.29717699,2016-05-09T12:45:15.374000,2018-11-26T13:58:14.220000
administracion publica juzgado,Juzgado de Paz Tacoronte,CL,Calle,Sebastian Machado,1,38350,38043,Tacoronte,,,,922561350.0,922562590.0,-16.41267063,28.48088936,2016-05-09T12:45:15,2015-08-04T13:42:46
administracion publica juzgado,Juzgado de Paz Tegueste,PZ,"Plaza, plazoleta",San Marcos,1,38280,38046,Tegueste,,,,922316100.0,922540903.0,-16.33650812,28.52266373,2016-05-09T12:45:15,2015-08-04T13:51:37
administracion publica juzgado,Juzgado de Paz Vilaflor de Chasna,PZ,"Plaza, plazoleta",Doctor Perez Caceres,1,38613,38052,Vilaflor,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922709002.0,,-16.636767,28.159019,2016-05-09T12:45:15.374000,2018-11-26T13:58:14.220000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 1,CL,Calle,San Agustin,85,38430,38022,Icod de los Vinos,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922477163.0,922477164.0,-16.715029,28.36932506,2016-05-09T12:45:15.374000,2018-11-27T09:16:11.527000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 1,CL,Calle,San Francisco,14,38600,38017,Granadilla de Abona,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922477078.0,922477079.0,-16.577347,28.12375749,2016-05-09T12:45:15.374000,2018-11-27T08:06:53.685000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 1,PZ,"Plaza, plazoleta",Domingo Diaz Martin,1,38500,38020,Güimar,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922510152.0,922510334.0,-16.412703,28.31496599,2016-05-09T12:45:15,2018-11-27T09:11:35.706000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 1,CL,Calle,Santo Domingo,8,38400,38028,Puerto de la Cruz,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922760137.0,922760138.0,-16.54928236,28.41769095,2016-05-09T12:45:15.374000,2018-11-27T09:35:41.133000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 1,PZ,"Plaza, plazoleta",Casañas,15,38300,38026,La Orotava,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171449.0,822171464.0,-16.525519,28.39064299,2016-05-09T12:45:15,2018-11-27T09:27:14.706000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 2,CL,Calle,San Francisco,14,38600,38017,Granadilla de Abona,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922477089.0,922477090.0,-16.57733635,28.12371488,2016-05-09T12:45:15,2018-11-27T08:06:53.685000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 2,CL,Calle,Cologan,2,38300,38026,La Orotava,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171404.0,822171405.0,-16.52582697,28.39053065,2016-05-09T12:45:15,2018-11-27T09:28:56.744000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 2,CL,Calle,San Agustin,85,38430,38022,Icod de los Vinos,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922477173.0,922477174.0,-16.71501409,28.36932826,2016-05-09T12:45:15.374000,2018-11-27T09:16:11.527000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 2,PZ,"Plaza, plazoleta",Domingo Diaz Martin,1,38500,38020,Güimar,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922514550.0,922524451.0,-16.412752,28.31494895,2016-05-09T12:45:15,2018-11-27T09:11:35.706000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 2,CL,Calle,Santo Domingo,8,38400,38028,Puerto de la Cruz,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922760150.0,922760151.0,-16.54932079,28.41767991,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 3,PZ,"Plaza, plazoleta",Casañas,15,38300,38026,La Orotava,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171419.0,822171420.0,-16.52547082,28.39066543,2016-05-09T12:45:15,2018-11-27T09:16:11
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 3,PZ,"Plaza, plazoleta",Domingo Diaz Martin,1,38500,38020,Güimar,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922514742.0,922524740.0,-16.41276604,28.31490857,2016-05-09T12:45:15,2018-11-27T09:11:35
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 3,CL,Calle,San Francisco,14,38600,38017,Granadilla de Abona,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922477100.0,922477101.0,-16.57728861,28.12372479,2016-05-09T12:45:15,2018-11-27T08:06:10
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 3,CL,Calle,Casino,3,38400,38028,Puerto de la Cruz,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922760172.0,922760173.0,-16.54629147,28.41645327,2016-05-09T12:45:15.374000,2018-11-27T09:35:41.133000
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 4,CL,Calle,Cologan,2,38300,38026,La Orotava,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171392.0,822171393.0,-16.52577595,28.3904945,2016-05-09T12:45:15,2018-11-27T09:28:56
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 4,CL,Calle,San Francisco,14,38600,38017,Granadilla de Abona,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,922477111.0,922477112.0,-16.57728018,28.12369012,2016-05-09T12:45:15,2018-11-27T08:06:10
administracion publica juzgado,Juzgado de Primera Instancia e Instruccion N 5,PZ,"Plaza, plazoleta",Casañas,15,38300,38026,La Orotava,,www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales,,822171437.0,822171438.0,-16.52555584,28.39062554,2016-05-09T12:45:15,2018-11-27T09:16:11
